"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"102","Sean Kuraly","BOS","C","82","224.08333333333","0","0","0","0","0","-","13","0.00","0.89","19","16","7","3","5","1","4","2","2","0","0","2","9","8","2","0","16","70","79","46.98"
"105","Nick Cousins","OTT","C","81","1.3333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"109","Scott Mayfield","NYI","D","80","129.26666666667","0","0","0","0","0","0.00","2","0.00","0.05","2","2","1","0","0","0","6","3","3","0","0","4","4","2","2","2","9","0","0","-"
"111","Brandon Saad","VGK","L","49","43.766666666667","0","0","0","0","0","-","4","0.00","0.39","5","5","3","1","0","0","0","0","0","0","0","0","1","1","0","1","1","0","3","0.00"
"116","Gabriel Landeskog","COL","L","60","1.9833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"117","Jonathan Huberdeau","CGY","L","50","50.533333333333","0","0","0","0","0","-","1","0.00","0.43","5","3","3","2","0","2","0","0","0","0","0","1","1","2","2","0","4","1","1","50.00"
"118","Adam Larsson","SEA","D","82","208.33333333333","0","0","0","0","0","0.00","3","0.00","0","3","3","0","0","1","0","2","1","1","0","0","0","4","0","2","1","28","0","0","-"
"119","Ryan Strome","ANA, CGY","C","52","4.45","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","66.67"
"122","Sean Couturier","PHI","C","78","184.36666666667","0","0","0","0","0","-","13","0.00","0.83","18","16","4","2","4","1","0","0","0","0","0","0","2","7","3","0","9","119","116","50.64"
"123","Dougie Hamilton","N.J","D","77","111.38333333333","0","0","0","0","0","0.00","5","0.00","0.16","6","5","2","0","3","0","2","1","1","0","0","1","5","0","2","1","5","0","0","-"
"124","Jonas Brodin","MIN","D","62","119.85","0","0","0","0","0","0.00","2","0.00","0.01","2","2","0","0","2","0","0","0","0","0","0","0","4","1","2","4","20","0","0","-"
"125","Jamie Oleksiak","SEA","D","78","129.33333333333","0","0","0","0","0","-","1","0.00","0.01","1","1","0","0","1","0","2","1","1","0","0","2","6","3","12","0","21","0","0","-"
"129","Stefan Noesen","N.J","R","38","2.0166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"131","Vladislav Namestnikov","WPG","C","60","41.333333333333","0","0","0","0","0","-","3","0.00","0.8","4","4","2","2","0","0","4","1","1","0","0","2","2","0","1","1","3","5","8","38.46"
"133","Colin Miller","WPG","D","18","2.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"134","Jonathan Marchessault","NSH","R","62","0.11666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"135","Barclay Goodrow","S.J","C","82","157.65","0","0","0","0","0","-","11","0.00","1.11","11","11","8","2","2","0","9","3","2","1","0","4","1","5","1","1","11","3","4","42.86"
"137","Yanni Gourde","T.B","C","82","166.98333333333","0","0","0","0","0","-","9","0.00","0.93","16","13","5","0","2","0","6","2","2","0","0","0","9","5","1","5","5","31","66","31.96"
"138","Morgan Rielly","TOR","D","78","55.5","0","0","0","0","0","0.00","3","0.00","0.11","3","3","1","0","0","0","0","0","0","0","0","1","2","2","1","0","3","0","0","-"
"139","Hampus Lindholm","BOS","D","67","181.93333333333","0","0","0","0","0","-","1","0.00","0","2","1","1","0","1","0","12","5","5","0","0","0","6","4","2","0","13","0","0","-"
"140","Mathew Dumba","PIT","D","11","1.1333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"143","Tanner Pearson","BUF, WPG","L","56","53.833333333333","0","0","0","0","0","-","1","0.00","0.19","3","2","1","0","1","0","2","1","1","0","0","0","1","3","1","0","5","1","1","50.00"
"145","Mark Jankowski","CAR","L","68","68.25","0","0","0","0","0","-","3","0.00","0.35","5","4","4","1","0","0","0","0","0","0","0","0","2","1","0","1","7","29","32","47.54"
"146","Olli Määttä","CGY, UTA","D","43","56.283333333333","0","0","0","0","0","0.00","1","0.00","0.08","1","1","0","0","0","0","2","1","1","0","0","0","1","0","0","1","5","0","0","-"
"148","Zemgus Girgensons","T.B","C","74","142.46666666667","0","0","0","0","0","-","1","0.00","0.06","3","1","1","0","0","0","2","1","1","0","0","2","4","1","1","5","3","15","15","50.00"
"151","Tomas Hertl","VGK","C","82","11.35","0","0","0","0","0","-","1","0.00","0.2","1","1","1","1","0","0","0","0","0","0","0","0","0","0","2","0","1","16","10","61.54"
"154","Filip Forsberg","NSH","L","82","0.91666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"157","Colton Parayko","STL","D","77","190.71666666667","0","0","0","0","0","0.00","4","0.00","0.23","6","6","1","1","1","0","4","2","2","0","0","1","9","4","8","0","25","0","0","-"
"158","Oskar Sundqvist","STL","C","52","76.083333333333","0","0","0","0","0","-","2","0.00","0.13","4","3","1","0","1","0","0","0","0","0","0","0","1","3","2","2","5","39","49","44.32"
"161","Shayne Gostisbehere","CAR","D","55","3.3166666666667","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"162","Mackenzie MacEachern","VAN","L","8","0.31666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"165","Damon Severson","CBJ","D","71","43.233333333333","0","0","0","0","0","0.00","1","0.00","0.05","2","2","1","0","0","0","4","2","2","0","0","0","2","1","0","1","4","0","0","-"
"166","Colton Sissons","VGK","C","66","96.516666666667","0","0","0","0","0","-","4","0.00","0.23","4","4","1","1","1","1","0","0","0","0","0","2","1","0","0","1","6","67","66","50.38"
"168","Jake McCabe","TOR","D","80","225.15","0","0","0","0","0","0.00","3","0.00","0.02","3","3","0","0","2","0","0","0","0","0","0","0","7","2","7","1","38","0","0","-"
"170","Brett Kulak","COL, EDM, PIT","D","83","111.91666666667","0","0","0","0","0","0.00","2","0.00","0.01","2","2","0","0","2","0","2","1","1","0","0","0","2","0","0","2","16","0","0","-"
"172","Matthew Benning","TOR","D","1","0.083333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"173","Vinnie Hinostroza","FLA, MIN","C","65","0.4","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"175","Ben Hutton","VGK","D","55","1.6166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"177","Jaycob Megna","VGK","D","4","0.85","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"178","Scott Sabourin","T.B","R","26","1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"179","Nate Schmidt","UTA","D","82","166","0","0","0","0","0","0.00","2","0.00","0.03","3","3","0","0","1","0","2","1","1","0","0","0","9","2","7","0","22","0","0","-"
"181","Connor Clifton","PIT","D","50","102.83333333333","0","0","0","0","0","0.00","1","0.00","0.1","3","2","1","0","0","0","2","1","1","0","0","0","8","1","20","1","14","0","0","-"
"182","Carson Soucy","NYI, NYR","D","76","113.91666666667","0","0","0","0","0","0.00","1","0.00","0.16","2","2","1","1","1","0","2","1","1","0","0","1","0","1","11","0","16","0","0","-"
"183","John Hayden","SEA","C","3","3.2166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"184","Pavel Buchnevich","STL","L","81","137.35","0","0","0","0","0","0.00","4","0.00","0.4","8","6","4","2","1","0","0","0","0","0","0","2","1","3","2","0","10","4","6","40.00"
"187","Anthony Duclair","NYI","L","62","1.35","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"188","Carter Verhaeghe","FLA","C","77","4.4","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","0.00"
"189","Oliver Bjorkstrand","T.B","R","80","0.86666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"191","Nick Paul","T.B","L","51","20.733333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","16","14","53.33"
"192","Andrew Copp","DET","C","79","114.68333333333","0","0","0","0","0","-","4","0.00","0.32","6","4","2","1","0","0","2","1","1","0","0","1","2","2","0","1","10","27","34","44.26"
"193","Ryan Graves","PIT","D","22","11.533333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"194","Andre Burakovsky","CHI","L","75","2.9833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"196","Shea Theodore","VGK","D","70","104.26666666667","0","0","0","0","0","0.00","1","0.00","0.17","3","3","2","0","0","0","0","0","0","0","0","0","1","0","0","2","19","0","0","-"
"198","Ryan Hartman","MIN","R","76","4.6166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","8","33.33"
"199","Adam Erne","DAL","L","45","1.7166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","-"
"200","J.T. Compher","DET","L","82","125.73333333333","0","0","0","0","0","-","8","0.00","0.47","10","9","5","0","1","0","0","0","0","0","0","1","1","1","3","0","8","34","63","35.05"
"201","Steven Santini","T.B","D","12","2.15","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"202","Artturi Lehkonen","COL","L","70","81.433333333333","0","0","0","0","0","-","5","0.00","0.49","6","6","2","1","0","2","0","0","0","0","0","1","0","0","2","2","4","0","4","0.00"
"203","William Carrier","CAR","L","70","4.05","0","0","0","0","0","-","0","-","0.09","1","1","1","0","1","0","0","0","0","0","0","0","1","1","0","0","1","0","0","-"
"204","Tyler Bertuzzi","CHI","L","79","1.1166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"205","Brett Pesce","N.J","D","37","92.5","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","1","4","1","1","20","0","0","-"
"206","Nathan MacKinnon","COL","C","80","3.9","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0.00"
"207","Jonathan Drouin","NYI, STL","L","64","2.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","10","1","0","0","1","0","0","0","0","0","0","0","0","-"
"208","Seth Jones","FLA","D","52","119.96666666667","0","0","0","0","0","0.00","3","0.00","0.05","3","3","0","0","0","0","4","1","1","0","0","1","9","2","4","3","8","0","0","-"
"209","Elias Lindholm","BOS","C","69","66.483333333333","0","0","0","0","0","-","1","0.00","0.18","5","3","1","1","0","0","0","0","0","0","0","0","0","4","0","0","4","42","41","50.60"
"215","Max Domi","TOR","C","80","0.6","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"216","Josh Morrissey","WPG","D","77","57.65","0","0","0","0","0","-","0","-","0.15","1","1","1","1","0","0","0","0","0","0","0","0","4","0","3","0","3","0","0","-"
"219","Nikita Zadorov","BOS","D","81","214.36666666667","0","0","0","0","0","-","10","0.00","0.57","14","12","2","1","2","0","9","3","2","1","0","3","5","5","14","3","13","0","0","-"
"220","Curtis Lazar","EDM","C","45","24.9","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","40","31","56.34"
"221","Anthony Mantha","PIT","R","81","0.46666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"222","Ross Johnston","ANA","L","62","0.4","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"223","Dakota Mermis","TOR","D","11","6.9166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"224","Nathan Walker","STL","L","46","46.45","0","0","0","0","0","0.00","1","0.00","0.02","1","1","0","0","0","0","2","1","1","0","0","0","0","1","0","0","4","5","5","50.00"
"225","Joel Hanley","CGY","D","68","66.1","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","15","0","0","-"
"227","Trevor van Riemsdyk","WSH","D","68","116.75","0","0","0","0","0","0.00","3","0.00","0.19","4","4","2","1","1","0","2","1","1","0","0","0","1","3","0","0","15","0","0","-"
"228","Garnet Hathaway","PHI","R","66","76.166666666667","0","0","0","0","0","-","3","0.00","0.23","4","4","2","1","0","0","6","3","3","0","0","4","4","3","10","2","13","0","0","-"
"229","Frederic Gaudreau","SEA","C","68","136.65","0","0","0","0","0","-","3","0.00","0.24","7","5","1","0","2","0","0","0","0","0","0","1","0","3","3","1","7","47","84","35.88"
"230","Tomas Nosek","FLA","L","21","46.6","0","0","0","0","0","-","0","-","0.03","2","1","0","0","0","0","2","1","1","0","0","1","1","1","4","1","3","20","32","38.46"
"234","Sam Bennett","FLA","C","76","67.066666666667","0","0","0","0","0","-","5","0.00","0.54","8","7","4","2","1","1","0","0","0","0","0","0","1","1","1","2","1","22","19","53.66"
"235","Haydn Fleury","WPG","D","38","51.816666666667","0","0","0","0","0","0.00","1","0.00","0","1","1","0","0","1","0","0","0","0","0","0","0","3","0","2","0","11","0","0","-"
"236","William Nylander","TOR","R","65","6.6833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","-"
"237","Nikolaj Ehlers","CAR","L","82","1.0666666666667","0","0","0","0","0","-","1","0.00","0.1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"238","Kevin Fiala","L.A","L","56","2.1333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"242","Tony DeAngelo","NYI","D","76","7.1666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"244","Robby Fabbri","MIN, STL","C","21","3.9666666666667","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"245","Kasperi Kapanen","EDM","R","41","40.883333333333","0","0","0","0","0","-","2","0.00","0.2","3","3","1","0","0","0","0","0","0","0","0","0","0","2","2","0","2","0","0","-"
"246","Jared McCann","SEA","L","52","5.4333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"247","David Pastrnak","BOS","R","77","3.0833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"249","Ivan Barbashev","VGK","L","82","1.35","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"250","Marcus Pettersson","VAN","D","82","222.63333333333","0","0","0","0","0","0.00","2","0.00","0.13","6","5","1","0","0","2","10","5","5","0","0","1","8","5","5","4","28","0","0","-"
"251","Andreas Englund","NSH","D","3","0.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"252","Brandon Montour","SEA","D","64","24.35","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","2","0","2","0","0","-"
"253","Ryan Donato","CHI","C","82","0.18333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"255","Justin Kirkland","CGY","C","20","33.666666666667","0","0","0","0","0","-","2","0.00","0.26","4","3","2","1","1","0","0","0","0","0","0","0","1","1","0","0","2","11","12","47.83"
"256","Juho Lammikko","N.J","C","24","1.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.00"
"257","Warren Foegele","L.A, OTT","L","68","69.8","0","0","0","0","0","0.00","5","0.00","0.58","6","6","4","2","2","0","4","2","2","0","0","1","3","1","0","0","0","0","3","0.00"
"258","Brayden Point","T.B","C","63","2.8166666666667","0","0","0","0","0","-","1","0.00","0.21","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"261","Devon Toews","COL","D","68","164.65","0","0","0","0","0","0.00","6","0.00","0.01","8","6","1","0","1","0","2","1","1","0","0","0","6","5","4","1","14","0","0","-"
"262","Viktor Arvidsson","BOS","L","69","0.083333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"263","Sam Lafferty","CHI","C","29","6.0166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"264","Danton Heinen","CBJ, PIT","L","46","9.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0.00"
"265","Michael Bunting","DAL, NSH","L","74","0.43333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"266","Gustav Forsling","FLA","D","80","244.98333333333","0","0","0","0","0","0.00","5","0.00","0.29","6","6","1","1","0","1","4","2","2","0","0","1","4","7","6","5","33","0","0","-"
"267","Dakota Joshua","TOR","C","55","32.133333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","3","0","4","0","3","0.00"
"268","Victor Olofsson","CGY, COL","L","78","0.35","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"270","Jake Middleton","MIN","D","75","149.78333333333","0","0","0","0","0","0.00","3","0.00","0","3","3","0","0","1","0","4","2","2","0","0","2","3","1","4","1","22","0","0","-"
"271","Darren Raddysh","T.B","D","73","58.516666666667","0","0","0","0","0","-","3","0.00","0.09","3","3","1","0","0","0","0","0","0","0","0","0","4","2","2","1","2","0","0","-"
"272","Andrew Mangiapane","CHI, EDM","L","62","18.833333333333","0","0","0","0","0","-","0","-","0.13","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"273","Frank Vatrano","ANA","R","50","40.483333333333","0","0","0","0","0","-","1","0.00","0.21","2","1","1","1","0","0","2","1","1","0","0","0","0","2","2","0","7","1","0","100.00"
"274","Noah Hanifin","VGK","D","71","114.7","0","0","0","0","0","0.00","2","0.00","0.28","2","2","1","1","1","0","2","1","1","0","0","1","6","1","3","0","17","0","0","-"
"278","Pavel Zacha","BOS","C","78","69.266666666667","0","0","0","0","0","-","4","0.00","0.32","4","4","2","2","2","1","4","1","1","0","0","0","2","1","0","0","3","21","37","36.21"
"281","Vince Dunn","SEA","D","81","6.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"282","Jordan Greenway","BUF","L","40","73.883333333333","0","0","0","0","0","0.00","0","-","0","2","0","0","0","0","0","2","1","1","0","0","0","1","0","9","2","2","4","8","33.33"
"283","Timo Meier","N.J","R","77","12.15","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","50.00"
"285","Mikko Rantanen","DAL","R","64","0.8","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","10","1","0","0","1","0","0","0","0","0","0","0","0","-"
"286","A.J. Greer","FLA","L","78","44.516666666667","0","0","0","0","0","-","2","0.00","0.51","4","4","2","1","0","1","2","1","1","0","0","0","0","0","1","0","1","0","1","0.00"
"287","Jansen Harkins","ANA","C","44","3.4333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","100.00"
"290","Tommy Novak","PIT","C","82","0.58333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"292","Dylan Strome","WSH","C","80","5","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","80.00"
"295","Mathew Barzal","NYI","C","81","4.5166666666667","0","0","0","0","0","-","1","0.00","0.1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.00"
"296","Roope Hintz","DAL","C","53","29.5","0","0","0","0","0","-","1","0.00","0.06","1","1","0","0","0","0","0","0","0","0","0","1","1","1","0","1","1","11","4","73.33"
"298","Caleb Jones","PIT","D","7","10.266666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","-"
"299","Noah Juulsen","PHI","D","52","77.116666666667","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","1","3","0","5","0","3","0","0","-"
"300","Jack Roslovic","EDM","C","69","0.16666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"304","Jeremy Lauzon","VGK","D","68","129.63333333333","0","0","0","0","0","0.00","2","0.00","0.03","2","2","0","0","0","0","0","0","0","0","0","1","0","1","11","2","21","0","0","-"
"308","Kyle Capobianco","DAL","D","33","0.3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"310","Joel Eriksson Ek","MIN","C","70","111.55","0","0","0","0","0","0.00","8","0.00","0.23","10","8","1","0","0","0","2","1","1","0","0","1","5","2","0","0","11","85","89","48.85"
"311","Jake DeBrusk","VAN","L","81","58.533333333333","0","0","0","0","0","0.00","5","0.00","0.43","6","6","2","1","2","0","0","0","0","0","0","1","1","0","1","0","2","0","4","0.00"
"312","Ivan Provorov","CBJ","D","82","247.7","0","0","0","0","0","0.00","2","0.00","0.02","4","3","0","0","2","0","0","0","0","0","0","0","7","3","1","2","24","0","0","-"
"313","Dennis Gilbert","OTT","D","8","2.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"315","Yakov Trenin","MIN","C","82","111.9","0","0","0","0","0","0.00","4","0.00","0.43","7","7","5","2","0","0","2","1","1","0","0","0","4","3","10","3","6","8","13","38.10"
"318","Artemi Panarin","L.A, NYR","L","78","0.21666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"319","Noel Acciari","PIT","C","67","173.01666666667","0","0","0","0","0","0.00","4","0.00","0.15","5","4","1","0","1","1","10","1","0","0","1","2","4","4","5","0","19","103","102","50.24"
"321","Will Borgen","NYR","D","75","165.78333333333","0","0","0","0","0","0.00","2","0.00","0.25","2","2","1","1","0","0","2","1","1","0","0","0","0","0","9","3","17","0","0","-"
"322","Colton White","N.J","D","23","2.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"323","Alexandre Carrier","MTL","D","73","221.06666666667","0","0","0","0","0","0.00","4","0.00","0.04","5","4","0","0","2","0","2","1","1","0","0","0","6","3","2","6","34","0","0","-"
"324","Ryan Shea","PIT","D","80","181.48333333333","0","0","0","0","0","0.00","2","0.00","0.21","6","4","1","0","1","0","10","1","0","0","1","3","6","3","5","0","13","0","0","-"
"326","Niko Mikkola","FLA","D","68","160.16666666667","0","0","0","0","0","0.00","2","0.00","0.19","3","3","0","0","0","0","9","3","2","1","0","3","6","3","12","2","16","0","0","-"
"327","Kirill Kaprizov","MIN","L","78","3.3166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"329","Adam Gaudette","S.J","R","66","1.3666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"333","Matt Roy","WSH","D","79","202.26666666667","0","0","0","0","0","0.00","5","0.00","0.22","7","7","3","1","2","0","0","0","0","0","0","1","7","3","15","2","18","0","0","-"
"334","Jalen Chatfield","CAR","D","72","167.81666666667","0","0","0","0","0","0.00","7","0.00","0.15","8","8","2","0","4","2","2","1","1","0","0","3","5","7","6","4","19","0","0","-"
"335","Mason Marchment","CBJ, SEA","L","68","1.6166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"337","Philippe Myers","TOR","D","39","39.333333333333","0","0","0","0","0","0.00","4","0.00","0.13","5","5","1","0","1","0","0","0","0","0","0","0","0","0","3","1","5","0","0","-"
"338","Ryan Lomberg","CGY","L","57","4.0333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"339","Brandon Tanev","UTA","L","56","8.8166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"340","Matthew Tkachuk","FLA","L","31","10.6","0","0","0","0","0","-","0","-","0.33","2","2","1","1","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","-"
"341","Luke Kunin","FLA","C","62","62.333333333333","0","0","0","0","0","-","3","0.00","0.27","5","4","2","1","1","0","2","1","1","0","0","1","1","0","0","0","9","29","37","43.94"
"342","Auston Matthews","TOR","C","60","70.35","0","0","0","0","0","-","7","0.00","0.38","8","8","5","1","1","0","0","0","0","0","0","0","1","1","1","1","9","44","33","57.14"
"345","Charlie McAvoy","BOS","D","69","193.63333333333","0","0","0","0","0","0.00","2","0.00","0.27","3","3","3","2","0","1","10","5","5","0","0","0","7","3","8","1","21","0","0","-"
"347","Alex DeBrincat","DET","R","82","2.8666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"348","Clayton Keller","UTA","R","82","1.9166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"349","Jakob Chychrun","WSH","D","80","31.7","0","0","0","0","0","-","1","0.00","0.01","3","1","0","0","0","1","5","1","0","1","0","1","1","0","0","0","1","0","0","-"
"350","Sam Steel","DAL","C","73","151.51666666667","0","0","0","0","0","-","8","0.00","1.31","13","12","6","5","2","0","0","0","0","0","0","3","4","5","2","3","4","18","26","40.91"
"351","Brett Howden","VGK","C","58","59.9","0","0","0","0","0","-","1","0.00","0.39","3","2","1","1","0","0","0","0","0","0","0","4","2","1","2","2","4","17","21","44.74"
