"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"649","Tim Stützle","OTT","C","80","1082.4333333333","17","25","15","10","42","71.19","112","15.18","13.68","219","168","149","67","3","15","35","16","15","1","0","28","69","21","108","85","37","270","246","52.33"
"446","Robert Thomas","STL","C","64","899.3","16","25","15","10","41","75.93","73","21.92","9.46","140","103","97","45","3","16","24","11","11","0","0","7","78","26","8","40","29","379","372","50.47"
"774","Cutter Gauthier","ANA","L","76","996.13333333333","25","16","10","6","41","74.55","192","13.02","18.14","383","292","180","58","15","37","26","13","13","0","0","17","63","14","60","50","13","45","60","42.86"
"76","Charlie Coyle","CBJ","C","82","1046.75","11","29","19","10","40","76.92","100","11.00","15.35","185","155","115","70","2","23","14","7","7","0","0","17","46","23","97","36","34","484","434","52.72"
"160","Filip Forsberg","NSH","L","82","1184.7","23","17","11","6","40","80.00","169","13.61","18.05","391","271","160","64","4","32","28","14","14","0","0","19","81","37","119","49","32","10","18","35.71"
"215","Artturi Lehkonen","COL","L","70","997.53333333333","18","22","15","7","40","58.82","121","14.88","19.34","235","185","179","104","3","19","16","8","8","0","0","7","44","12","40","79","28","3","10","23.08"
"349","Kirill Kaprizov","MIN","L","78","1294.6666666667","18","22","12","10","40","63.49","158","11.39","17.81","322","244","177","76","6","30","20","10","10","0","0","15","92","18","50","53","23","0","2","0.00"
"573","Matt Boldy","MIN","L","76","1036.7","22","18","11","7","40","72.73","160","13.75","18.23","319","252","164","79","8","26","16","8","8","0","0","20","64","20","57","64","42","32","33","49.23"
"42","John Tavares","TOR","C","82","1154.3166666667","15","24","10","14","39","72.22","121","12.40","19.2","242","194","181","95","7","29","24","11","11","0","0","15","63","16","66","45","22","602","438","57.88"
"457","Cale Makar","COL","D","75","1300.6833333333","13","26","18","8","39","52.00","133","9.77","7.34","353","204","134","15","1","21","24","12","12","0","0","20","66","33","28","37","84","0","0","-"
"674","JJ Peterka","UTA","R","82","1117.6833333333","20","19","8","11","39","76.47","135","14.81","12.64","285","206","127","47","9","17","24","12","12","0","0","12","76","18","16","77","18","7","15","31.82"
"808","Juraj Slafkovský","MTL","L","82","1137.5666666667","11","28","18","10","39","62.90","111","9.91","14.49","249","192","140","60","3","21","48","19","18","0","1","12","66","9","104","99","74","10","19","34.48"
"899","Beckett Sennecke","ANA","R","82","1143.45","20","19","11","8","39","75.00","148","13.51","19.41","295","227","172","89","4","31","52","26","26","0","0","28","80","19","95","100","22","0","0","-"
"79","Brock Nelson","COL","C","81","1084.4833333333","20","18","8","10","38","63.33","133","15.04","19.95","228","186","182","91","6","37","34","17","17","0","0","15","52","15","34","75","50","505","493","50.60"
"200","Carter Verhaeghe","FLA","C","77","1074.6666666667","16","22","13","9","38","73.08","128","12.50","14.28","275","199","151","61","4","30","28","10","9","0","1","10","52","21","61","84","21","29","48","37.66"
"274","Brayden Point","T.B","C","63","847.18333333333","12","26","17","9","38","62.30","77","15.58","10.69","148","108","105","50","4","21","10","5","5","0","0","9","33","13","7","33","22","233","273","46.05"
"375","Jakob Chychrun","WSH","D","80","1472","15","23","12","11","38","45.78","144","10.42","8.71","371","241","115","18","1","34","51","23","22","1","0","15","90","30","57","96","98","0","0","-"
"431","Morgan Geekie","BOS","C","81","1093.75","23","15","9","6","38","77.55","115","20.00","13.07","226","168","119","57","7","12","16","8","8","0","0","16","67","17","104","96","29","54","61","46.96"
"563","Trevor Zegras","PHI","C","81","1174.3","14","24","18","6","38","64.41","107","13.08","12.69","221","174","133","59","5","20","44","22","22","0","0","17","72","21","40","72","27","108","206","34.39"
"721","Matthew Knies","TOR","L","79","1092.6166666667","10","28","17","11","38","86.36","80","12.50","11.16","162","120","121","67","3","11","27","12","11","1","0","15","56","19","145","39","25","0","4","0.00"
"881","Sam Malinski","COL","D","82","1322.4833333333","8","30","18","12","38","52.05","158","5.06","5.54","401","242","96","8","4","29","20","10","10","0","0","4","72","21","42","206","85","0","0","-"
"920","Ivan Demidov","MTL","R","82","932.43333333333","12","26","15","11","38","71.70","81","14.81","8.94","170","131","93","34","3","13","24","12","12","0","0","17","57","19","27","67","22","0","0","-"
"90","Taylor Hall","CAR","L","80","1000.3333333333","14","23","14","9","37","74.00","109","12.84","13.26","233","169","136","60","5","21","40","16","15","0","1","23","60","20","49","144","30","15","20","42.86"
"126","Mika Zibanejad","NYR","C","81","1173.7166666667","16","21","15","6","37","77.08","142","11.27","14.83","262","211","142","65","3","22","14","7","7","0","0","7","81","27","102","47","35","464","401","53.64"
"156","Tom Wilson","WSH","R","72","961.33333333333","17","20","9","11","37","71.15","95","17.89","11.36","188","141","111","54","4","26","93","31","24","5","2","25","69","16","162","63","39","5","6","45.45"
"248","Sam Bennett","FLA","C","76","1004.3166666667","18","19","12","7","37","67.27","137","13.14","17.01","278","211","164","73","1","29","62","23","21","0","2","12","60","18","107","38","31","379","455","45.44"
"299","Pavel Zacha","BOS","C","78","933.26666666667","15","22","10","12","37","68.52","81","18.52","9.9","145","123","108","46","5","15","22","11","11","0","0","6","49","15","57","23","19","408","345","54.18"
"307","Mikko Rantanen","DAL","R","64","949.05","16","21","13","8","37","80.43","86","18.60","10.31","170","130","121","57","6","18","70","28","25","2","1","32","64","22","44","67","25","22","26","45.83"
"329","Lawson Crouse","UTA","L","81","998.15","20","17","13","4","37","63.79","116","17.24","17.46","237","185","158","93","6","24","44","15","12","2","1","10","44","13","198","38","36","20","37","35.09"
"443","Owen Tippett","PHI","R","81","1061.6833333333","19","18","11","7","37","82.22","157","12.10","15.82","308","230","169","73","12","30","16","8","8","0","0","18","74","23","151","60","46","9","13","40.91"
"469","Drake Batherson","OTT","R","79","1037.8666666667","19","18","9","9","37","84.09","116","16.38","15.76","235","189","144","73","2","22","27","12","11","1","0","17","44","17","116","53","22","10","9","52.63"
"629","Dylan Holloway","STL","L","59","862.88333333333","13","24","10","14","37","72.55","120","10.83","12.18","228","167","131","49","5","20","20","7","5","2","0","16","31","11","123","74","38","19","27","41.30"
"630","Lucas Raymond","DET","L","80","1122","16","21","15","6","37","75.51","116","13.79","11.69","262","193","109","43","1","22","12","6","6","0","0","25","61","27","40","75","24","0","0","-"
"809","Jimmy Snuggerud","STL","R","70","961.51666666667","15","22","12","10","37","75.51","126","11.90","15.43","252","194","144","53","5","27","18","9","9","0","0","13","52","20","68","66","35","2","8","20.00"
"874","Will Smith","S.J","C","69","966.11666666667","15","22","16","6","37","74.00","111","13.51","10.79","223","166","132","42","4","10","8","4","4","0","0","10","76","14","15","24","11","14","30","31.82"
"3","Alex Ovechkin","WSH","L","82","991.15","19","17","13","4","36","72.00","137","13.87","17.5","318","225","169","81","4","32","26","13","13","0","0","6","46","9","125","23","14","1","2","33.33"
"227","Valeri Nichushkin","COL","R","72","948.93333333333","12","24","9","15","36","67.92","126","9.52","15.09","253","186","137","62","6","26","12","6","6","0","0","14","45","15","52","57","16","2","2","50.00"
"310","Sebastian Aho","CAR","C","79","1051.35","14","22","15","7","36","65.45","122","11.48","15.64","250","198","142","64","4","27","34","17","17","0","0","14","76","21","54","60","18","461","451","50.55"
"523","Kirill Marchenko","CBJ","R","76","1115.15","17","19","11","8","36","70.59","141","12.06","15.78","309","225","158","56","4","35","32","16","16","0","0","15","82","40","58","90","34","4","4","50.00"
"585","Connor McMichael","WSH","C, L","78","974.46666666667","10","26","17","9","36","75.00","105","9.52","14.04","184","150","116","67","7","19","22","11","11","0","0","6","50","22","41","50","38","176","237","42.62"
"607","Aliaksei Protas","WSH","C, L","76","1112.2666666667","17","19","14","5","36","60.00","126","13.49","18.89","273","223","152","83","4","16","20","10","10","0","0","15","76","20","31","37","25","18","13","58.06"
"640","Jack Quinn","BUF","R","82","1045.7833333333","14","22","17","5","36","65.45","146","9.59","14.29","286","224","160","55","4","26","16","8","8","0","0","11","64","12","51","88","24","1","7","12.50"
"727","Wyatt Johnston","DAL","C","82","1207.9333333333","16","20","12","8","36","66.67","113","14.16","17.15","241","174","170","79","3","27","24","12","12","0","0","16","54","19","52","73","47","327","373","46.71"
"217","Tyler Bertuzzi","CHI","L","79","1142.05","20","15","8","7","35","61.40","112","17.86","15.36","204","169","140","73","6","22","32","12","11","0","1","18","67","21","49","63","23","39","48","44.83"
"359","Mason Marchment","CBJ, SEA","L","68","987.88333333333","14","21","13","8","35","72.92","94","14.89","12.84","211","157","120","54","4","16","48","20","19","0","1","17","78","26","77","91","27","10","18","35.71"
"397","Jesper Bratt","N.J","L","82","1139.2","12","23","16","7","35","76.09","134","8.96","13.61","262","197","146","57","7","23","10","5","5","0","0","10","77","20","67","52","20","3","7","30.00"
"490","Quinn Hughes","MIN, VAN","D","74","1604.5166666667","4","31","16","15","35","40.70","130","3.08","6.62","323","192","119","9","0","23","26","13","13","0","0","27","94","28","6","74","77","0","0","-"
"513","Noah Dobson","MTL","D","80","1403.55","9","26","13","13","35","50.00","118","7.63","5.51","269","182","57","11","3","22","28","14","14","0","0","12","81","29","54","169","143","0","0","-"
"574","Jack Hughes","N.J","C","61","1015.6666666667","18","17","10","7","35","81.40","157","11.46","16","304","221","190","66","4","35","8","4","4","0","0","14","98","26","2","40","28","140","254","35.53"
"645","Alexis Lafrenière","NYR","L","82","1174.9333333333","14","21","10","11","35","67.31","123","11.38","16.69","250","203","161","75","1","24","14","7","7","0","0","15","44","21","83","89","42","9","28","24.32"
"706","Matty Beniers","SEA","C","82","1214.3333333333","14","21","11","10","35","67.31","96","14.58","13.49","209","164","129","58","4","10","17","6","5","1","0","18","72","14","29","115","60","449","503","47.16"
"1","Brent Burns","COL","D","82","1268.9833333333","12","22","13","9","34","45.95","158","7.59","5.49","377","240","71","9","5","33","30","15","15","0","0","7","83","14","19","43","68","0","0","-"
"229","Josh Morrissey","WPG","D","77","1504.8833333333","11","23","15","8","34","45.33","104","10.58","4.94","246","162","76","9","3","25","24","12","12","0","0","11","78","16","29","95","98","0","0","-"
"251","Nikolaj Ehlers","CAR","L","82","1044.6833333333","15","19","12","7","34","64.15","145","10.34","12.94","309","228","123","44","5","22","12","6","6","0","0","15","73","20","18","42","20","3","12","20.00"
"317","Mathew Barzal","NYI","C","81","1234.1","12","22","14","8","34","59.65","120","10.00","12.63","253","182","125","58","3","29","28","14","14","0","0","26","74","37","27","51","45","187","281","39.96"
"492","Ryan McLeod","BUF","C","81","1016.8166666667","7","27","18","9","34","54.84","61","11.48","6.46","133","97","67","27","4","9","12","6","6","0","0","5","78","23","14","79","26","414","428","49.17"
"664","Alex Laferriere","L.A","R","82","1149.3333333333","16","18","8","10","34","72.34","161","9.94","18.39","374","270","219","97","7","36","14","7","7","0","0","13","76","17","233","95","35","150","204","42.37"
"689","Yegor Chinakhov","CBJ, PIT","R","72","840.73333333333","19","15","8","7","34","80.95","119","15.97","11.28","257","184","126","52","12","15","8","4","4","0","0","13","34","8","45","35","28","3","5","37.50"
"859","Adam Fantilli","CBJ","C","82","1233.6166666667","14","20","10","10","34","65.38","144","9.72","17.93","310","222","179","72","5","37","30","12","10","2","0","20","82","23","137","63","45","469","470","49.95"
"33","John Carlson","ANA, WSH","D","71","1190.0333333333","7","26","15","11","33","50.77","112","6.25","6.5","268","178","76","18","5","29","28","14","14","0","0","5","100","35","21","73","76","0","0","-"
"39","Marcus Johansson","MIN","L","75","956.66666666667","10","23","15","8","33","62.26","86","11.63","8.59","165","120","80","36","4","14","10","5","5","0","0","9","44","18","32","56","17","5","6","45.45"
"56","Mattias Ekholm","EDM","D","82","1429.4833333333","5","28","12","16","33","39.29","117","4.27","6.38","280","185","87","26","4","23","30","15","15","0","0","7","89","23","60","117","93","0","0","-"
"95","Bryan Rust","PIT","R","72","1003.1666666667","17","16","10","6","33","55.00","114","14.91","15.86","217","184","144","73","1","24","20","10","10","0","0","11","61","8","27","59","48","2","9","18.18"
"100","Mark Stone","VGK","R","60","803.01666666667","14","19","12","7","33","66.00","81","17.28","10.71","157","126","99","52","3","11","9","3","2","1","0","13","60","24","28","40","35","3","8","27.27"
"270","Christian Dvorak","PHI","C","80","1094.6666666667","12","21","14","7","33","60.00","107","11.21","16.74","188","158","139","88","9","18","25","11","10","1","0","11","52","15","35","57","41","472","377","55.59"
"312","Tommy Novak","PIT","C","82","1021.4166666667","10","23","15","8","33","61.11","107","9.35","14.44","203","167","144","71","5","14","24","11","11","0","0","7","47","26","12","139","34","194","255","43.21"
"338","Anthony Cirelli","T.B","C","71","872.5","15","18","8","10","33","55.00","88","17.05","15.8","166","136","123","76","0","24","42","14","11","2","1","13","40","17","43","48","27","342","348","49.57"
"346","Ryan Shea","PIT","D","80","1272.35","6","27","19","8","33","42.86","69","8.70","3.5","180","119","50","6","0","9","12","6","6","0","0","9","47","20","32","126","75","0","0","-"
"501","Andrei Svechnikov","CAR","R","79","1027.5833333333","15","18","13","5","33","67.35","142","10.56","16.42","295","221","162","64","7","21","62","31","31","0","0","17","78","21","145","75","16","6","5","54.55"
"602","Vasily Podkolzin","EDM","R","82","1142.95","17","16","9","7","33","55.93","118","14.41","13.09","193","162","121","63","5","17","63","16","9","5","2","14","51","15","237","69","48","19","35","35.19"
"660","Luke Evangelista","NSH","R","81","1118.8166666667","9","24","18","6","33","63.46","133","6.77","14.96","245","196","130","59","3","23","28","10","9","0","1","20","48","25","21","109","18","0","1","0.00"
"684","Bobby McMann","SEA, TOR","C","78","1101.9333333333","18","15","10","5","33","67.35","152","11.84","14.74","285","225","141","57","9","19","32","13","11","2","0","10","40","18","161","52","25","5","8","38.46"
"703","Josh Doan","BUF","R","82","1027.4","15","18","12","6","33","61.11","131","11.45","19.34","247","195","155","98","11","28","23","10","9","1","0","21","52","44","74","89","30","3","13","18.75"
"746","Jackson Blake","CAR","R","81","1095.9166666667","14","19","12","7","33","67.35","128","10.94","20","266","209","186","94","8","30","34","17","17","0","0","18","78","23","13","97","33","0","9","0.00"
"855","Leo Carlsson","ANA","C","70","946.33333333333","18","15","9","6","33","68.75","127","14.17","14.63","241","188","149","71","9","24","10","5","5","0","0","21","59","25","13","46","25","344","424","44.79"
"4","Evgeni Malkin","PIT","C","56","752.9","12","20","15","5","32","72.73","94","12.77","11.01","152","128","102","49","8","13","57","23","21","1","1","15","74","25","21","48","15","99","119","45.41"
"31","Erik Karlsson","PIT","D","75","1270.45","10","22","13","9","32","43.84","112","8.93","5.68","323","191","87","11","3","29","20","10","10","0","0","8","84","28","16","75","48","0","0","-"
"32","Jordan Eberle","SEA","R","80","1156.6666666667","16","16","11","5","32","65.31","113","14.16","13.88","218","177","124","65","8","22","24","10","10","0","0","10","48","20","53","78","41","11","19","36.67"
"116","Boone Jenner","CBJ","C","67","889.31666666667","11","21","15","6","32","78.05","114","9.65","15.76","234","185","133","70","7","20","36","15","13","2","0","12","49","11","141","54","55","165","152","52.05"
"291","Darren Raddysh","T.B","D","73","1228.2666666667","9","23","13","10","32","45.07","140","6.43","5.6","311","214","64","11","5","22","56","21","18","2","1","9","60","11","61","95","55","0","0","-"
"482","Parker Kelly","COL","C","82","852.53333333333","19","13","6","7","32","80.00","90","21.11","10.28","181","133","106","53","4","12","28","14","14","0","0","15","40","11","171","127","46","63","107","37.06"
"597","Pavel Dorofeyev","VGK","R","82","1093.6666666667","15","17","11","6","32","68.09","139","10.79","15.64","300","209","169","72","9","23","22","11","11","0","0","8","55","13","26","76","26","0","1","0.00"
"659","Mavrik Bourque","DAL","C","82","1129.3666666667","16","16","9","7","32","64.00","130","12.31","15.15","207","173","120","73","5","27","14","7","7","0","0","13","49","15","77","118","20","98","109","47.34"
"889","Matvei Michkov","PHI","R","81","967.51666666667","12","20","13","7","32","69.57","126","9.52","12.99","230","176","120","62","3","26","67","31","30","1","0","16","76","20","31","69","19","1","10","9.09"
"916","Collin Graf","S.J","R","81","1046.35","16","16","8","8","32","76.19","102","15.69","14.72","187","143","135","86","3","23","12","6","6","0","0","11","50","26","82","41","33","4","14","22.22"
"21","Patrick Kane","DET","R","67","915.58333333333","12","19","12","7","31","72.09","119","10.08","11.55","215","174","101","40","5","12","14","7","7","0","0","5","59","8","20","30","22","3","5","37.50"
"71","Mats Zuccarello","MIN","R","59","849.16666666667","7","24","15","9","31","73.81","80","8.75","9.92","164","129","97","38","5","15","18","9","9","0","0","12","49","10","15","36","23","25","31","44.64"
"75","Tyler Toffoli","S.J","C","79","914.83333333333","11","20","11","9","31","73.81","107","10.28","10.39","233","159","115","43","2","24","6","3","3","0","0","5","51","14","46","34","26","6","15","28.57"
"211","Ryan Hartman","MIN","R","76","1098.0666666667","15","16","10","6","31","72.09","135","11.11","17.7","294","227","162","69","5","38","46","20","18","2","0","30","57","22","62","70","91","429","518","45.30"
"296","Rasmus Andersson","CGY, VGK","D","81","1433.8666666667","9","22","18","4","31","48.44","135","6.67","7.51","318","211","89","19","4","24","49","23","22","1","0","18","83","21","32","101","123","0","0","-"
"350","Troy Terry","ANA","R","61","804.48333333333","11","20","10","10","31","68.89","103","10.68","12.09","207","158","112","57","8","26","14","7","7","0","0","11","41","23","2","45","12","3","5","37.50"
"491","Brady Tkachuk","OTT","L","60","750.95","11","20","11","9","31","83.78","146","7.53","14.24","241","194","134","58","4","23","61","18","13","3","2","22","29","13","153","26","19","94","78","54.65"
"495","Mattias Samuelsson","BUF","D","78","1463.8833333333","10","21","8","13","31","37.80","98","10.20","4.78","226","148","71","12","5","12","24","12","12","0","0","8","69","15","93","158","109","0","0","-"
"571","Kaapo Kakko","SEA","R","65","816.48333333333","10","21","13","8","31","73.81","70","14.29","8","134","106","68","35","0","12","14","7","7","0","0","7","41","18","29","39","12","13","15","46.43"
"609","Matias Maccelli","TOR","L","71","870.8","12","19","10","9","31","72.09","70","17.14","8.43","136","107","76","42","1","14","14","7","7","0","0","6","62","14","24","57","16","3","4","42.86"
"652","Brock Faber","MIN","D","80","1595.55","12","19","10","9","31","39.24","147","8.16","6.69","313","221","84","18","1","24","35","12","10","1","1","8","82","34","29","122","121","0","0","-"
"708","William Eklund","S.J","L","78","1110.65","11","20","12","8","31","65.96","128","8.59","13.97","232","179","131","76","1","29","26","13","13","0","0","21","58","14","70","67","48","11","16","40.74"
"716","Logan Stankoven","CAR","C","81","1088.4833333333","15","16","7","9","31","57.41","137","10.95","18.56","257","206","175","76","8","28","23","9","8","1","0","15","39","26","50","110","22","358","439","44.92"
"738","Oliver Kapanen","MTL","C","82","933.45","19","12","5","7","31","60.78","107","17.76","14.19","192","168","136","63","3","19","20","10","10","0","0","7","32","12","31","60","43","254","305","45.44"
"865","Ryan Leonard","WSH","R","75","875.36666666667","16","15","11","4","31","72.09","114","14.04","10.38","246","180","119","41","2","24","41","18","17","1","0","30","64","12","122","81","25","4","4","50.00"
"27","Steven Stamkos","NSH","C","82","1092.65","18","12","6","6","30","66.67","117","15.38","15.87","249","183","155","79","4","30","38","19","19","0","0","14","56","23","80","38","27","242","178","57.62"
"230","Alexander Wennberg","S.J","C","80","1097.1833333333","8","22","14","8","30","75.00","60","13.33","7.34","109","83","72","37","1","10","10","5","5","0","0","14","47","28","23","53","70","421","463","47.62"
"367","Auston Matthews","TOR","C","60","918.13333333333","17","13","9","4","30","66.67","159","10.69","18.99","274","229","199","92","5","32","14","7","7","0","0","11","43","26","37","22","64","486","328","59.71"
"370","Charlie McAvoy","BOS","D","69","1169.1","8","22","13","9","30","45.45","83","9.64","5.63","193","132","67","20","1","18","34","17","17","0","0","17","75","22","66","112","91","0","0","-"
"435","Casey Mittelstadt","BOS","C","71","905.38333333333","13","17","10","7","30","55.56","65","20.00","8.32","132","111","82","39","3","5","8","4","4","0","0","11","65","10","22","56","21","68","72","48.57"
"437","Nico Hischier","N.J","C","82","1201.6","12","18","11","7","30","81.08","118","10.17","15.39","242","175","156","72","3","38","23","10","9","1","0","19","62","19","56","43","50","713","568","55.66"
"556","Peyton Krebs","BUF","C","82","1070.0166666667","7","23","15","8","30","58.82","85","8.24","8.57","172","136","92","38","2","12","72","21","15","4","2","27","57","20","198","122","40","192","245","43.94"
"558","Bowen Byram","BUF","D","82","1473.5833333333","8","22","12","10","30","41.10","83","9.64","6.91","186","152","64","17","0","11","40","16","15","0","1","14","71","17","45","144","77","0","0","-"
"850","Zach Benson","BUF","L","65","835.88333333333","8","22","12","10","30","63.83","88","9.09","12.96","154","128","103","76","5","14","42","17","16","0","1","20","44","20","40","83","15","5","3","62.50"
"23","Mikael Backlund","CGY","C","82","1106.5166666667","11","18","15","3","29","72.50","136","8.09","14.5","277","209","115","62","5","22","14","7","7","0","0","7","77","29","20","44","24","501","484","50.86"
"48","Nazem Kadri","CGY, COL","C","77","1113.8166666667","11","18","10","8","29","70.73","153","7.19","17.47","301","225","181","82","4","29","24","10","10","0","0","26","59","15","46","84","27","402","446","47.41"
"63","Anders Lee","NYI","L","82","1047.4833333333","9","20","13","7","29","59.18","142","6.34","25.99","287","239","198","126","5","60","35","13","10","3","0","15","55","10","89","65","34","40","32","55.56"
"85","Vladimir Tarasenko","MIN","R","75","905.56666666667","16","13","9","4","29","82.86","103","15.53","11.53","194","148","108","47","3","18","10","5","5","0","0","11","58","11","60","58","32","6","6","50.00"
"103","Josh Manson","COL","D","79","1212.9666666667","4","25","13","12","29","40.28","120","3.33","6.19","251","170","72","19","4","26","78","33","29","4","0","16","79","22","148","103","77","0","0","-"
"153","Mike Matheson","MTL","D","78","1438.7333333333","5","24","10","14","29","46.03","99","5.05","4.27","235","141","67","12","1","14","28","14","14","0","0","12","83","19","49","88","98","0","0","-"
"276","Michael Amadio","OTT","R","81","1155.1","14","15","8","7","29","58.00","89","15.73","12.43","170","141","112","64","4","20","14","7","7","0","0","16","56","29","102","106","47","6","6","50.00"
"314","Dylan Strome","WSH","C","80","1083.15","11","18","10","8","29","47.54","92","11.96","11.52","176","133","105","53","2","22","28","13","13","0","0","10","58","17","8","28","49","523","411","56.00"
"336","John Marino","UTA","D","80","1422.4666666667","2","27","12","15","29","35.37","50","4.00","2.95","157","85","42","11","1","19","14","7","7","0","0","8","83","21","26","105","61","0","0","-"
"388","Jordan Kyrou","STL","R","72","922.45","12","17","12","5","29","69.05","133","9.02","13.34","277","201","157","49","3","32","8","4","4","0","0","9","46","18","11","49","25","2","11","15.38"
"456","Ryan Poehling","ANA","C","75","877.81666666667","8","21","16","5","29","65.91","79","10.13","9.25","153","124","82","44","7","15","10","5","5","0","0","12","37","13","43","58","59","383","360","51.55"
"470","Noah Cates","PHI","L","82","969.15","11","18","11","7","29","74.36","92","11.96","12.21","162","125","103","62","6","13","37","13","11","1","1","10","33","23","94","66","44","371","432","46.20"
"532","Linus Karlsson","VAN","C","79","851.8","13","16","8","8","29","78.38","92","14.13","15.3","171","146","115","70","2","25","34","9","7","0","2","20","46","14","83","57","20","10","26","27.78"
"592","Shane Pinto","OTT","C","72","962.33333333333","12","17","10","7","29","65.91","106","11.32","14.72","216","177","127","68","4","24","32","16","16","0","0","14","42","17","84","66","38","306","291","51.26"
"598","Jackson LaCombe","ANA","D","82","1459.7833333333","5","24","14","10","29","43.94","105","4.76","7.72","231","158","78","22","3","26","17","7","6","1","0","14","94","37","64","150","96","0","0","-"
"604","Ilya Mikheyev","CHI","R","77","1095.4166666667","15","14","9","5","29","72.50","100","15.00","11.56","177","142","99","60","5","19","12","6","6","0","0","11","53","11","26","55","13","0","0","-"
"637","Seth Jarvis","CAR","C","71","918.33333333333","17","12","5","7","29","69.05","143","11.89","16.64","247","214","166","77","6","14","17","5","4","1","0","15","45","30","76","99","18","21","31","40.38"
"680","Gage Goncalves","T.B","C","74","856.1","11","18","6","12","29","49.15","65","16.92","7.73","123","95","76","45","3","10","41","15","13","1","1","15","55","17","84","79","29","7","13","35.00"
"924","Matthew Schaefer","NYI","D","82","1499.4333333333","10","19","11","8","29","41.43","142","7.04","8.04","338","195","115","28","2","31","36","18","18","0","0","34","71","25","39","214","81","0","0","-"
"12","Claude Giroux","OTT","R","82","978.85","9","19","9","10","28","56.00","102","8.82","10.11","182","144","106","48","2","12","20","10","10","0","0","12","38","20","64","23","20","277","185","59.96"
"74","Jason Zucker","BUF","L","62","740.28333333333","14","14","6","8","28","73.68","93","15.05","13","163","135","109","72","4","11","21","9","8","1","0","13","58","8","57","40","19","18","18","50.00"
"111","Blake Coleman","CGY","L","69","908.3","16","12","8","4","28","68.29","140","11.43","15.4","232","188","142","80","6","27","39","18","17","1","0","15","54","18","144","47","34","7","13","35.00"
"209","Shea Theodore","VGK","D","70","1281.7333333333","7","21","8","13","28","48.28","108","6.48","5.47","264","163","65","11","2","17","20","9","9","0","0","8","82","19","2","87","61","0","0","-"
"226","Bo Horvat","NYI","C","68","912.98333333333","18","10","6","4","28","65.12","141","12.77","14.11","245","194","145","54","6","32","36","12","11","0","1","10","50","16","49","31","28","427","345","55.31"
"305","Timo Meier","N.J","R","77","1177.4833333333","13","15","9","6","28","71.79","193","6.74","23.97","415","325","208","95","9","54","20","10","10","0","0","12","72","24","123","87","51","38","58","39.58"
"308","A.J. Greer","FLA","L","78","905.05","14","14","10","4","28","58.33","95","14.74","14.48","193","157","132","63","3","24","109","36","27","7","2","29","51","9","202","91","28","7","22","24.14"
"322","Jack Roslovic","EDM","C","69","973.31666666667","15","13","6","7","28","62.22","125","12.00","13.59","232","191","134","54","2","18","10","5","5","0","0","14","59","13","44","55","27","121","112","51.93"
"561","Dylan Cozens","OTT","C","82","1051.2666666667","13","15","7","8","28","65.12","137","9.49","18.34","264","204","174","89","1","25","53","21","19","1","1","21","43","18","199","64","23","359","321","52.79"
"633","Justin Sourdif","WSH","C, R","78","1018.55","10","18","9","9","28","59.57","87","11.49","11.74","183","146","106","58","2","18","31","14","13","1","0","24","50","19","92","85","37","288","346","45.43"
"636","Ridly Greig","OTT","C","77","1000.85","10","18","10","8","28","58.33","106","9.43","14.16","209","160","115","66","3","23","69","25","21","3","1","30","44","11","88","106","39","198","175","53.08"
"769","Logan Cooley","UTA","C","54","730.51666666667","14","14","8","6","28","66.67","71","19.72","9.49","138","117","83","51","4","13","24","12","12","0","0","13","51","22","52","62","27","207","279","42.59"
"13","Jordan Staal","CAR","C","75","939.75","14","13","9","4","27","69.23","82","17.07","13.48","174","140","126","64","4","22","27","8","6","1","1","11","42","13","160","68","36","573","441","56.51"
"16","Jamie Benn","DAL","L","60","676.2","12","15","8","7","27","79.41","64","18.75","8.82","105","88","77","46","1","11","49","20","17","3","0","7","31","9","77","38","21","36","41","46.75"
"88","Zach Hyman","EDM","L","58","888.48333333333","14","13","8","5","27","54.00","108","12.96","19.16","201","166","160","111","2","17","22","11","11","0","0","11","21","5","51","48","14","0","0","-"
"107","Vincent Trocheck","NYR","C","67","959.51666666667","11","16","11","5","27","64.29","65","16.92","9.3","151","117","92","43","3","14","44","17","16","0","1","14","60","20","185","61","40","417","311","57.28"
"196","Pavel Buchnevich","STL","L","81","1049.6333333333","13","14","9","5","27","60.00","101","12.87","12.54","202","161","124","54","3","20","20","9","9","0","0","8","53","20","28","43","26","83","127","39.52"
"255","Travis Sanheim","PHI","D","81","1499.4333333333","6","21","10","11","27","39.71","74","8.11","5.86","202","133","69","15","2","15","16","8","8","0","0","11","91","23","44","98","114","0","0","-"
"332","Joel Eriksson Ek","MIN","C","70","888.7","10","17","6","11","27","57.45","118","8.47","12.66","221","172","112","59","3","20","24","12","12","0","0","14","28","14","95","66","22","400","448","47.17"
"376","Sam Steel","DAL","C","73","946.8","9","18","8","10","27","72.97","69","13.04","9.91","125","101","92","51","4","11","24","11","11","0","0","15","39","15","77","80","23","103","93","52.55"
