"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"378","Michael Pezzetta","TOR","L","9","0.53333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0.00"
"380","Vincent Desharnais","S.J","D","53","1.9","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"384","Dylan Coghlan","VGK","D","3","0.35","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"385","Matt Luff","STL","R","5","0.73333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"387","Mathieu Olivier","CBJ","R","61","1.7333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"389","Jeffrey Viel","ANA, BOS","L","45","7.0666666666667","0","0","0","0","0","0.00","3","0.00","0.54","3","3","3","3","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0.00"
"390","Alex Barré-Boulet","COL","C","2","2.9","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"391","Justin Danforth","BUF","R","4","0.5","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"392","Dominik Shine","DET","R","18","0.71666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"393","Zach Aston-Reese","CBJ","C, L","27","0.98333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"394","Kailer Yamamoto","UTA","R","59","25.4","0","0","0","0","0","-","1","0.00","0.26","1","1","1","1","0","0","2","1","1","0","0","1","0","0","0","2","0","2","2","50.00"
"395","Nicolas Hague","NSH","D","62","5.1666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"396","Jonah Gadjovich","FLA","L","10","0.75","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"397","Conor Timmins","BUF","D","39","0.55","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"398","Mario Ferraro","S.J","D","82","4.5666666666667","0","0","0","0","0","-","0","-","0.07","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"399","Cale Fleury","SEA","D","23","5.4833333333333","0","0","0","0","0","0.00","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"401","Michael Rasmussen","DET","C","64","14.783333333333","0","0","0","0","0","-","1","0.00","0.59","3","3","3","3","0","1","0","0","0","0","0","0","0","0","0","0","0","4","4","50.00"
"403","Mikey Anderson","L.A","D","80","6.7","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"405","Urho Vaakanainen","NYR","D","34","0.28333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"413","Jack Studnicka","FLA","C","19","2.2333333333333","0","0","0","0","0","-","1","0.00","0.06","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.00"
"421","Dylan Samberg","WPG","D","66","7.3833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"422","P.O Joseph","VAN","D","31","1.4","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"427","Filip Chytil","VAN","C","12","14.633333333333","0","0","0","0","0","-","3","0.00","0.41","4","3","3","2","0","1","0","0","0","0","0","0","0","0","0","0","1","5","3","62.50"
"428","Nick DeSimone","UTA","D","40","2.2833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"430","David Kampf","VAN, WSH","C","40","1.65","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","16.67"
"434","Johnathan Kovacevic","N.J","D","34","1.35","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"435","Jacob Bryson","BUF, WPG","D","50","0.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"438","Olle Lycksell","OTT","R","7","0.46666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"439","Nick Perbix","NSH","D","79","6.7","0","0","0","0","0","-","1","0.00","0.04","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"440","Ben Jones","MIN","C","28","2.2166666666667","0","0","0","0","0","0.00","1","0.00","0.07","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","100.00"
"441","Alexey Toropchenko","STL","R","65","2.1166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"442","Morgan Barron","WPG","C","65","2.4166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","2","50.00"
"443","Skyler Brind'Amour","CAR","C","4","0.83333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"444","Sheldon Dries","DET","C","5","0.38333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","100.00"
"449","Parker Kelly","COL","C","82","4.2666666666667","0","0","0","0","0","-","1","0.00","0.18","2","2","1","1","0","0","0","0","0","0","0","0","1","0","1","1","0","0","1","0.00"
"451","Zach Whitecloud","CGY, VGK","D","78","6.3333333333333","0","0","0","0","0","-","1","0.00","0.02","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"453","Eric Robinson","CAR","L","67","3.2333333333333","0","0","0","0","0","-","1","0.00","0.24","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"454","Martin Fehérváry","WSH","D","81","4","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"461","Isac Lundeström","CBJ","C","68","3.0833333333333","0","0","0","0","0","-","1","0.00","0.07","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","50.00"
"462","Mattias Samuelsson","BUF","D","78","4.5166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"463","Joe Veleno","MTL","C","61","3.1333333333333","0","0","0","0","0","-","1","0.00","0.09","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"465","Patrick Giles","S.J","R","3","0.016666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"466","Michael Callahan","BOS","D","5","0.083333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"467","Jesperi Kotkaniemi","CAR","C","42","12.366666666667","0","0","0","0","0","0.00","1","0.00","0.04","1","1","0","0","0","0","2","1","1","0","0","0","1","0","0","0","0","5","1","83.33"
"469","Alec Regula","EDM","D","29","0.35","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"470","Ty Emberson","EDM","D","72","0.68333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"471","Jack Drury","COL","C","82","17.8","0","0","0","0","0","-","2","0.00","0.49","5","3","4","1","0","0","0","0","0","0","0","0","1","0","0","1","0","5","7","41.67"
"473","Oskar Bäck","DAL","C","72","3.85","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"474","Filip Hallander","PIT","C","13","3.7333333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"475","Ty Dellandrea","S.J","C","46","6.8","0","0","0","0","0","-","1","0.00","0.25","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","53.85"
"477","Jack McBain","UTA","C","75","27.933333333333","0","0","0","0","0","0.00","4","0.00","1.03","7","7","7","5","0","0","2","1","1","0","0","1","1","0","1","0","0","7","9","43.75"
"480","Bo Groulx","TOR","C","13","4.4333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.00"
"483","Adam Ginning","PHI","D","5","0.033333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"484","Curtis Douglas","T.B, VAN","C","43","0.4","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"485","Nils Lundkvist","DAL","D","52","5.4","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"486","Jacob Bernard-Docker","DET","D","63","1.0666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"487","Jordan Harris","BOS","D","8","0.45","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"488","Michael Kesselring","BUF","D","34","0.033333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"490","Ilya Lyubushkin","DAL","D","53","1.3333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"491","Connor Dewar","PIT","C","78","2.3","0","0","0","0","0","-","1","0.00","0.14","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","100.00"
"492","Declan Chisholm","WSH","D","26","8.15","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","-"
"493","Pontus Holmberg","T.B","R","70","10.9","0","0","0","0","0","-","1","0.00","0.23","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"494","Tyler Tucker","STL","D","69","2.3833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"496","Alexander Romanov","NYI","D","15","1.3833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"498","Martin Pospisil","CGY","C","22","1.1333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"499","Jack St. Ivany","PIT","D","20","0.083333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"501","Cole Koepke","WPG","L","66","0.76666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"502","Spencer Stastney","EDM, NSH","D","66","3.7","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"504","Hugh McGing","STL","L","3","1.3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","66.67"
"506","Simon Benoit","TOR","D","73","0.4","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"507","Cole Reinhardt","FLA, VGK","L","59","3.6333333333333","0","0","0","0","0","-","1","0.00","0.13","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"508","Jake Christiansen","CBJ","D","40","0.066666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"509","Brayden Pachal","CGY","D","39","0.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"510","Egor Zamula","CBJ, PHI","D","33","0.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"511","Logan O'Connor","COL","R","13","0.016666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"513","Kyle MacLean","NYI","C","59","2.1666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"514","Nico Sturm","MIN","C","49","1.3833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"515","Blake Lizotte","PIT","C","55","3.3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"516","Noah Philp","CAR, EDM","C","17","0.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"517","Brett Leason","WSH","R","6","1.9833333333333","0","0","0","0","0","-","1","0.00","0.18","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"518","Nolan Foote","FLA","L","12","0.16666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"522","Matthew Robertson","NYR","D","72","4.95","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"523","Kaedan Korczak","VGK","D","78","3.3666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"525","Alex Turcotte","L.A","C","62","18.65","0","0","0","0","0","-","2","0.00","1.05","4","4","4","4","0","2","0","0","0","0","0","0","1","0","1","2","0","7","3","70.00"
"527","Nils Hoglander","VAN","L","38","7.7333333333333","0","0","0","0","0","-","0","-","0.11","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"533","John Beecher","BOS, CGY","C","35","2.7","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"537","Drew Helleson","ANA","D","60","5.0833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"538","Alex Vlasic","CHI","D","81","5.9333333333333","0","0","0","0","0","-","2","0.00","0.08","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"539","Ville Heinola","WPG","D","5","5.6","0","0","0","0","0","-","1","0.00","0.02","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"541","Philip Tomasino","PIT","R","9","2.2166666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"545","Jakob Pelletier","T.B","L","5","2.8","0","0","0","0","0","-","1","0.00","0.08","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"546","Jayden Struble","MTL","D","59","0.98333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"549","Victor Soderstrom","BOS","D","8","0.45","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"550","Tobias Bjornfot","FLA","D","19","0.5","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"555","Albert Johansson","DET","D","82","16.65","0","0","0","0","0","-","1","0.00","0.18","4","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"558","Ilya Mikheyev","CHI","R","77","4.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"559","Joel Kiviranta","COL","L","51","2.9833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"560","Cole Schwindt","FLA","R","29","6.6166666666667","0","0","0","0","0","0.00","0","-","0.3","4","3","4","1","0","0","0","0","0","0","0","0","0","0","1","0","0","4","2","66.67"
"562","Juuso Parssinen","NYR","C","20","0.033333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"564","Matěj  Blümel","BOS","R","4","6","0","0","0","0","0","0.00","2","0.00","0.28","2","2","2","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","-"
"566","Max Crozier","T.B","D","35","2.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"568","Elmer Soderblom","DET, PIT","L","59","11.2","0","0","0","0","0","-","0","-","0.1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"569","Adam Edstrom","NYR","C","35","0.41666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"570","Andre Lee","L.A","L","7","0.11666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"571","Nikita Nesterenko","ANA","C","29","2.2333333333333","0","0","0","0","0","-","1","0.00","0.14","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"572","Tye Kartye","NYR, SEA","L","64","3.3666666666667","0","0","0","0","0","-","0","-","0.18","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"573","Louis Crevier","CHI","D","78","4.9166666666667","0","0","0","0","0","-","1","0.00","0.11","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"574","Jacob Gaucher","PHI","C","4","0.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"575","Drew O'Connor","VAN","L","82","32.45","0","0","0","0","0","0.00","4","0.00","1.34","12","10","7","5","0","1","0","0","0","0","0","0","0","0","1","1","0","4","6","40.00"
"576","Cole Smith","NSH, VGK","R","63","3.5","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"577","Mitchell Chaffee","T.B","R","11","9.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"578","Jack Ahcan","COL","D","11","0.3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"579","Braden Schneider","NYR","D","82","30.916666666667","0","0","0","0","0","0.00","2","0.00","0.1","5","2","0","0","0","2","0","0","0","0","0","1","1","1","0","0","0","0","0","-"
"584","Kaiden Guhle","MTL","D","39","1.7166666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"587","Jack Finley","STL, T.B","C","44","6.9833333333333","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","6","6","50.00"
"590","Daemon Hunt","MIN","D","32","5.15","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","-"
"591","Tyler Kleven","OTT","D","70","8.5166666666667","0","0","0","0","0","-","3","0.00","0.16","4","4","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"594","Ozzy Wiesblatt","NSH","C","40","1.8666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"599","Justin Barron","NSH","D","52","13.55","0","0","0","0","0","-","0","-","0.04","2","1","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","-"
"602","Lukas Reichel","BOS, CHI, VAN","L","29","15.216666666667","0","0","0","0","0","-","1","0.00","0.19","3","3","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0.00"
"603","Sam Colangelo","ANA","R","9","4.0333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"606","Alexander Holtz","VGK","R","28","12.516666666667","0","0","0","0","0","-","2","0.00","0.36","4","4","3","1","0","0","4","2","2","0","0","0","2","0","0","0","0","0","2","0.00"
"608","Donovan Sebrango","FLA, OTT","D","42","1.1333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"609","Brett Berard","NYR","L","13","0.016666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"613","Hendrix Lapierre","WSH","C","74","9.9","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","3","4","42.86"
"615","Brendan Brisson","NYR","C","3","2.7666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"619","Roby Jarventie","EDM","L","3","0.53333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"620","Yan Kuznetsov","CGY","D","57","4.3333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"621","Shakir Mukhamadullin","S.J","D","50","3","0","0","0","0","0","-","0","-","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"622","Bogdan Trineyev","WSH","R","2","0.46666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"623","Landon Slaggert","CHI","L","53","0.33333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"625","Wyatt Kaiser","CHI","D","77","5.4333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"627","Ian Moore","ANA","D","67","4.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"629","Ethan Cardwell","S.J","R","7","1.0666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"630","Rory Kerins","CGY","C","4","6.3833333333333","0","0","0","0","0","-","0","-","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"631","Artem Zub","OTT","D","81","9.4","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"633","Jeff Malott","L.A","L","58","0.33333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"634","Matt Rempe","NYR","C","26","8.0166666666667","0","0","0","0","0","0.00","0","-","0.25","2","1","2","2","0","1","0","0","0","0","0","0","0","0","1","0","0","1","1","50.00"
"635","Ilya Solovyov","COL, PIT","D","30","1.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"638","Adam Wilsby","NSH","D","58","1.8666666666667","0","0","0","0","0","-","0","-","0.02","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"640","Matthew Kessel","STL","D","29","0.36666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"641","Josh Dunne","BUF","C","34","1.1166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.00"
"646","Dylan Duke","T.B","L","1","0.68333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"650","Owen Power","BUF","D","81","75.766666666667","0","0","0","0","0","0.00","7","0.00","0.66","14","11","4","2","0","2","0","0","0","0","0","0","1","0","0","1","1","0","0","-"
"653","Aatu Räty","VAN","C","66","7.95","0","0","0","0","0","-","2","0.00","0.49","4","4","4","2","0","0","0","0","0","0","0","0","0","0","2","1","0","13","4","76.47"
"661","Samuel Helenius","L.A","C","53","1.1833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"669","Joshua Roy","MTL","R","3","0.35","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"670","Ryan Winterton","SEA","C","68","3.6166666666667","0","0","0","0","0","-","0","-","0.1","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"674","Fedor Svechkov","NSH","C","70","18.733333333333","0","0","0","0","0","-","3","0.00","0.29","6","4","3","0","0","0","2","1","1","0","0","0","2","0","0","1","0","1","2","33.33"
"676","Nikita Chibrikov","WPG","R","11","0.23333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"677","Carter Mazur","DET","L","8","0.65","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"679","Ethan Del Mastro","CHI","D","19","0.016666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"682","Zack Ostapchuk","S.J","C","59","2.1","0","0","0","0","0","-","1","0.00","0.06","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","50.00"
"683","Vincent Iorio","NYR, S.J","D","27","1.65","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"684","Jacob Melanson","SEA","R","36","0.38333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"685","Jaroslav Chmelar","NYR","R","28","2.0166666666667","0","0","0","0","0","0.00","1","0.00","0.14","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"686","Tyson Kozak","BUF","C","46","2.2166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","60.00"
