playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,I_F_goals,I_F_primaryAssists,I_F_secondaryAssists,I_F_points,I_F_shotsOnGoal,I_F_xGoals,I_F_hits,I_F_takeaways,I_F_giveaways,penalties,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xGoals,OnIce_A_xGoals,onIce_xGoalsPercentage,onIce_corsiPercentage,onIce_fenwickPercentage,total_icetime,total_goals,total_primary_assists,total_secondary_assists,total_points,total_shots,total_hits,total_takeaways,total_giveaways,total_blocks,total_toi_per_game,pp_toi_per_game,pp_goals,pp_points,pp_shots,pp_xgoals,pp_on_ice_xgoals,pp_on_ice_xgoals_percentage,pp_points_per_60,pp_blocks,pp_takeaways,pp_xgoals_against_per_60,pk_toi_per_game,pk_goals,pk_points,pk_shots,pk_xgoals,pk_on_ice_xgoals,pk_on_ice_xgoals_percentage,pk_points_per_60,pk_blocks,pk_takeaways,pk_xgoals_against_per_60,toi_per_game,goals_per_game,primary_assists_per_game,secondary_assists_per_game,points_per_game,shots_per_game,expected_goals_per_game,hits_per_game,takeaways_per_game,giveaways_per_game,blocks_per_game,goals_per_60,points_per_60,shots_per_60,expected_goals_per_60,on_ice_xgoals_for_per_60,on_ice_xgoals_against_per_60,hits_per_60,takeaways_per_60,giveaways_per_60,blocks_per_60,position_group,points_per_game_percentile,goals_per_60_percentile,points_per_60_percentile,shots_per_60_percentile,expected_goals_per_60_percentile,hits_per_60_percentile,takeaways_per_60_percentile,blocks_per_60_percentile,onIce_xGoalsPercentage_percentile,onIce_corsiPercentage_percentile,onIce_fenwickPercentage_percentile
8484152,2025,Luca Cagnoni,SJS,D,5on5,3,2689.0,49.0,-0.05,0.0,0.0,0.0,0.0,4.0,0.31,5.0,1.0,1.0,1.0,1.0,3.0,1.3,1.36,0.49,0.43,0.43,3246.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,1.0,3.0,18.03,2.78,0.0,0.0,0.0,0.0,0.71,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,14.94,0.0,0.0,0.0,0.0,1.33,0.1,1.67,0.33,0.33,1.0,0.0,0.0,5.36,0.42,1.74,1.82,6.69,1.34,1.34,4.02,D,7.0,16.0,7.0,88.0,99.0,90.0,90.0,52.0,50.0,13.0,12.0
8483406,2025,Taylor Ward,LAK,R,5on5,36,19093.0,443.0,7.93,3.0,2.0,2.0,7.0,34.0,4.02,37.0,2.0,19.0,2.0,3.0,9.0,12.27,10.83,0.53,0.5,0.5,20453.0,3.0,2.0,2.0,7.0,38.0,38.0,2.0,20.0,9.0,9.47,0.62,0.0,0.0,4.0,0.68,1.27,0.58,0.0,0.0,0.0,2.47,,,,,,,,,,,,8.84,0.08,0.06,0.06,0.19,0.94,0.11,1.03,0.06,0.53,0.25,0.57,1.32,6.41,0.76,2.31,2.04,6.98,0.38,3.58,1.7,F,31.0,49.0,43.0,66.0,69.0,62.0,16.0,36.0,74.0,61.0,58.0
8476853,2025,Morgan Rielly,TOR,D,5on5,78,81681.0,1923.0,32.43,10.0,5.0,11.0,26.0,104.0,5.71,32.0,18.0,81.0,14.0,7.0,97.0,58.72,61.13,0.49,0.48,0.48,98920.0,11.0,10.0,15.0,36.0,141.0,35.0,22.0,87.0,114.0,21.14,2.23,1.0,5.0,29.0,1.92,23.19,0.906,1.73,3.0,2.0,0.84,0.66,0.0,0.0,3.0,0.08,1.02,0.097,0.0,4.0,2.0,11.03,17.45,0.13,0.06,0.14,0.33,1.33,0.07,0.41,0.23,1.04,1.24,0.44,1.15,4.58,0.25,2.59,2.69,1.41,0.79,3.57,4.28,D,83.0,94.0,82.0,79.0,87.0,25.0,52.0,59.0,50.0,44.0,42.0
8482079,2025,Marco Rossi,VAN,C,5on5,50,41321.0,807.0,24.16,9.0,5.0,5.0,19.0,48.0,7.04,47.0,14.0,33.0,4.0,8.0,26.0,25.3,31.99,0.44,0.46,0.45,52425.0,12.0,11.0,12.0,35.0,66.0,47.0,16.0,43.0,30.0,17.48,2.29,2.0,12.0,11.0,0.62,13.83,0.865,6.29,1.0,0.0,1.13,0.45,0.0,0.0,1.0,0.03,0.05,0.012,0.0,0.0,1.0,10.79,13.77,0.18,0.1,0.1,0.38,0.96,0.14,0.94,0.28,0.66,0.52,0.78,1.66,4.18,0.61,2.2,2.79,4.09,1.22,2.88,2.27,F,72.0,70.0,64.0,16.0,39.0,40.0,76.0,57.0,20.0,27.0,19.0
8483768,2025,Victor Mancini,VAN,D,5on5,24,18966.0,385.0,-4.8,0.0,3.0,0.0,3.0,12.0,0.34,27.0,0.0,14.0,2.0,1.0,26.0,9.52,17.1,0.36,0.38,0.37,19778.0,0.0,3.0,0.0,3.0,14.0,28.0,1.0,14.0,26.0,13.73,0.1,0.0,0.0,1.0,0.04,0.29,1.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,1.0,0.09,0.12,0.146,0.0,0.0,0.0,5.36,13.17,0.0,0.12,0.0,0.12,0.5,0.01,1.12,0.0,0.58,1.08,0.0,0.57,2.28,0.06,1.81,3.25,5.12,0.0,2.66,4.94,D,27.0,16.0,32.0,10.0,8.0,78.0,7.0,76.0,6.0,5.0,4.0
8484135,2025,Parker Ford,WPG,C,5on5,15,8048.0,175.0,-0.01,0.0,1.0,0.0,1.0,9.0,1.19,27.0,1.0,1.0,2.0,1.0,11.0,3.91,7.35,0.35,0.43,0.44,8775.0,0.0,1.0,0.0,1.0,10.0,27.0,2.0,1.0,12.0,9.75,0.03,0.0,0.0,0.0,0.0,0.01,1.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,1.0,0.06,0.07,0.049,0.0,0.0,1.0,8.26,8.94,0.0,0.07,0.0,0.07,0.6,0.08,1.8,0.07,0.07,0.73,0.0,0.45,4.03,0.53,1.75,3.29,12.08,0.45,0.45,4.92,F,12.0,9.0,12.0,14.0,24.0,83.0,18.0,96.0,5.0,12.0,15.0
8479291,2025,Kevin Rooney,UTA,C,5on5,1,584.0,14.0,1.03,1.0,0.0,0.0,1.0,1.0,0.13,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.22,0.48,0.57,0.55,584.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,9.73,,,,,,,,,,,,,,,,,,,,,,,9.73,1.0,0.0,0.0,1.0,1.0,0.13,0.0,0.0,1.0,0.0,6.16,6.16,6.16,0.8,1.23,1.36,0.0,0.0,6.16,0.0,F,100.0,100.0,100.0,61.0,76.0,1.0,6.0,2.0,42.0,93.0,89.0
8476902,2025,Esa Lindell,DAL,D,5on5,82,87528.0,1627.0,34.83,5.0,8.0,10.0,23.0,66.0,3.3,27.0,20.0,97.0,9.0,5.0,133.0,60.44,50.28,0.55,0.48,0.5,114315.0,6.0,11.0,15.0,32.0,83.0,30.0,30.0,112.0,179.0,23.23,0.72,1.0,2.0,6.0,0.86,4.94,0.888,2.04,31.0,0.0,0.63,3.81,0.0,2.0,8.0,0.34,3.82,0.082,0.38,1.0,6.0,8.17,17.79,0.06,0.1,0.12,0.28,0.8,0.04,0.33,0.24,1.18,1.62,0.21,0.95,2.71,0.14,2.49,2.07,1.11,0.82,3.99,5.47,D,73.0,67.0,69.0,20.0,39.0,18.0,56.0,85.0,85.0,44.0,62.0
8484234,2025,Aydar Suniev,CGY,L,5on5,6,3584.0,85.0,1.27,0.0,1.0,0.0,1.0,7.0,0.64,2.0,2.0,2.0,1.0,1.0,3.0,1.48,2.08,0.42,0.46,0.43,4184.0,0.0,1.0,0.0,1.0,9.0,2.0,2.0,3.0,3.0,11.62,1.54,0.0,0.0,1.0,0.1,0.43,0.623,0.0,0.0,0.0,1.69,,,,,,,,,,,,9.96,0.0,0.17,0.0,0.17,1.17,0.11,0.33,0.33,0.33,0.5,0.0,1.0,7.03,0.64,1.49,2.09,2.01,2.01,2.01,3.01,F,26.0,9.0,27.0,78.0,45.0,18.0,96.0,79.0,14.0,27.0,12.0
8478856,2025,Conor Garland,CBJ,R,5on5,71,55970.0,1141.0,28.53,8.0,9.0,3.0,20.0,93.0,8.74,41.0,23.0,63.0,13.0,15.0,28.0,39.6,45.55,0.47,0.47,0.47,73237.0,12.0,16.0,5.0,33.0,137.0,45.0,28.0,75.0,32.0,17.19,1.99,2.0,10.0,26.0,2.99,17.16,0.953,4.25,3.0,2.0,0.36,1.24,0.0,0.0,4.0,0.47,1.34,0.086,0.0,0.0,3.0,9.75,13.14,0.11,0.13,0.04,0.28,1.31,0.12,0.58,0.32,0.89,0.39,0.51,1.29,5.98,0.56,2.55,2.93,2.64,1.48,4.05,1.8,F,50.0,43.0,41.0,57.0,28.0,25.0,88.0,39.0,35.0,34.0,33.0
8481606,2025,Jordan Spence,OTT,D,5on5,73,73169.0,1617.0,55.1,7.0,6.0,13.0,26.0,93.0,5.37,54.0,14.0,64.0,10.0,0.0,56.0,63.03,39.39,0.62,0.6,0.61,82019.0,7.0,8.0,16.0,31.0,108.0,55.0,16.0,68.0,59.0,18.73,1.26,0.0,3.0,10.0,0.34,7.07,0.882,1.95,1.0,0.0,0.62,0.15,0.0,0.0,0.0,0.0,0.27,0.318,0.0,1.0,0.0,3.13,16.71,0.1,0.08,0.18,0.36,1.27,0.07,0.74,0.19,0.88,0.77,0.34,1.28,4.58,0.26,3.1,1.94,2.66,0.69,3.15,2.76,D,87.0,85.0,87.0,79.0,88.0,46.0,43.0,14.0,98.0,97.0,98.0
8478038,2025,Devon Toews,COL,D,5on5,68,72869.0,1447.0,49.38,2.0,8.0,11.0,21.0,90.0,5.34,22.0,23.0,53.0,14.0,6.0,62.0,66.33,48.37,0.58,0.57,0.56,91265.0,3.0,9.0,12.0,24.0,115.0,26.0,29.0,64.0,83.0,22.37,1.32,1.0,1.0,12.0,0.29,7.74,0.858,0.67,14.0,1.0,0.86,2.31,0.0,0.0,6.0,0.07,2.52,0.117,0.0,2.0,5.0,7.3,17.86,0.03,0.12,0.16,0.31,1.32,0.08,0.32,0.34,0.78,0.91,0.1,1.04,4.45,0.26,3.28,2.39,1.09,1.14,2.62,3.06,D,80.0,42.0,74.0,77.0,88.0,17.0,82.0,23.0,93.0,94.0,92.0
8480023,2025,Robert Thomas,STL,C,5on5,64,55044.0,1173.0,59.17,16.0,15.0,10.0,41.0,73.0,9.12,8.0,26.0,78.0,11.0,7.0,29.0,42.95,35.62,0.55,0.52,0.51,73018.0,25.0,23.0,16.0,64.0,102.0,10.0,31.0,96.0,40.0,19.02,2.49,3.0,14.0,19.0,1.97,17.15,0.908,5.27,7.0,1.0,0.65,1.26,1.0,2.0,3.0,0.53,0.89,0.079,1.49,0.0,4.0,7.75,14.33,0.25,0.23,0.16,0.64,1.14,0.14,0.12,0.41,1.22,0.45,1.05,2.68,4.77,0.6,2.81,2.33,0.52,1.7,5.1,1.9,F,97.0,89.0,97.0,26.0,37.0,4.0,93.0,44.0,84.0,74.0,66.0
8481601,2025,Simon Holmstrom,NYI,R,5on5,79,59218.0,1260.0,38.46,12.0,6.0,7.0,25.0,71.0,8.98,14.0,16.0,40.0,6.0,15.0,31.0,39.8,43.93,0.48,0.49,0.49,79294.0,19.0,13.0,9.0,41.0,100.0,16.0,31.0,56.0,45.0,16.73,1.31,1.0,4.0,8.0,0.71,7.21,0.792,2.32,5.0,1.0,1.09,1.95,2.0,4.0,10.0,1.31,3.57,0.146,1.56,0.0,9.0,8.12,12.49,0.15,0.08,0.09,0.32,0.9,0.11,0.18,0.2,0.51,0.39,0.73,1.52,4.32,0.55,2.42,2.67,0.85,0.97,2.43,1.88,F,60.0,64.0,57.0,18.0,27.0,6.0,59.0,43.0,42.0,51.0,49.0
8482192,2025,Isaak Phillips,WPG,D,5on5,3,1706.0,40.0,-0.28,0.0,0.0,0.0,0.0,3.0,0.04,3.0,0.0,2.0,1.0,1.0,1.0,0.27,0.55,0.33,0.37,0.3,1713.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0,9.52,,,,,,,,,,,,0.04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,9.48,0.0,0.0,0.0,0.0,1.0,0.01,1.0,0.0,0.67,0.33,0.0,0.0,6.33,0.08,0.57,1.16,6.33,0.0,4.22,2.11,D,7.0,16.0,7.0,96.0,11.0,87.0,7.0,5.0,4.0,4.0,3.0
8485385,2025,Braeden Cootes,VAN,C,5on5,3,1735.0,40.0,-1.63,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,1.0,0.3,2.53,0.11,0.27,0.29,1940.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,10.78,1.14,0.0,0.0,0.0,0.0,0.16,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,9.64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.33,0.33,0.0,0.0,0.0,0.0,0.62,5.25,6.22,0.0,8.3,2.07,F,5.0,9.0,5.0,1.0,0.0,57.0,6.0,50.0,1.0,1.0,2.0
8476539,2025,Jonathan Marchessault,NSH,R,5on5,62,49312.0,1032.0,23.98,7.0,10.0,5.0,22.0,80.0,7.19,66.0,12.0,58.0,6.0,7.0,7.0,31.81,42.07,0.43,0.46,0.44,62151.0,12.0,11.0,8.0,31.0,132.0,75.0,15.0,64.0,9.0,16.71,2.66,4.0,8.0,39.0,4.8,16.88,0.859,2.91,0.0,3.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,13.26,0.11,0.16,0.08,0.35,1.29,0.12,1.06,0.19,0.94,0.11,0.51,1.61,5.84,0.52,2.32,3.07,4.82,0.88,4.23,0.51,F,67.0,43.0,62.0,53.0,23.0,46.0,49.0,5.0,17.0,27.0,15.0
8482768,2025,Fedor Svechkov,NSH,C,5on5,70,47034.0,936.0,16.71,3.0,7.0,6.0,16.0,64.0,7.06,59.0,19.0,46.0,10.0,12.0,27.0,30.53,32.26,0.49,0.5,0.48,50722.0,4.0,7.0,6.0,17.0,70.0,60.0,19.0,49.0,29.0,12.08,0.26,0.0,0.0,3.0,0.3,0.8,0.593,0.0,0.0,0.0,1.82,0.33,1.0,1.0,1.0,0.06,0.28,0.082,2.57,0.0,0.0,8.11,11.2,0.04,0.1,0.09,0.23,0.91,0.1,0.84,0.27,0.66,0.39,0.23,1.22,4.9,0.54,2.34,2.47,4.52,1.45,3.52,2.07,F,39.0,21.0,36.0,29.0,25.0,43.0,87.0,50.0,48.0,61.0,41.0
8475755,2025,Alexander Petrovic,DAL,D,5on5,54,47710.0,959.0,5.73,2.0,5.0,3.0,10.0,57.0,1.97,83.0,8.0,44.0,11.0,3.0,72.0,29.89,34.84,0.46,0.44,0.44,49744.0,2.0,5.0,3.0,10.0,57.0,88.0,9.0,45.0,77.0,15.35,0.01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.65,0.401,0.0,0.0,0.0,2.42,14.73,0.04,0.09,0.06,0.19,1.06,0.04,1.54,0.15,0.81,1.33,0.15,0.75,4.3,0.15,2.26,2.63,6.26,0.6,3.32,5.43,D,47.0,53.0,48.0,73.0,45.0,86.0,32.0,84.0,31.0,16.0,16.0
8477320,2025,Anton Blidh,NYR,L,5on5,4,1849.0,47.0,0.35,0.0,0.0,1.0,1.0,4.0,0.3,10.0,0.0,1.0,0.0,0.0,0.0,0.9,0.87,0.51,0.38,0.44,1849.0,0.0,0.0,1.0,1.0,4.0,10.0,0.0,1.0,0.0,7.7,,,,,,,,,,,,,,,,,,,,,,,7.7,0.0,0.0,0.25,0.25,1.0,0.08,2.5,0.0,0.25,0.0,0.0,1.95,7.79,0.58,1.75,1.69,19.47,0.0,1.95,0.0,F,45.0,9.0,80.0,88.0,32.0,95.0,6.0,2.0,63.0,5.0,15.0
8476432,2025,Boone Jenner,CBJ,C,5on5,67,53615.0,1114.0,41.9,11.0,15.0,6.0,32.0,114.0,14.58,141.0,11.0,49.0,16.0,11.0,55.0,41.5,40.77,0.5,0.51,0.5,64639.0,13.0,17.0,8.0,38.0,132.0,147.0,14.0,53.0,66.0,16.08,0.77,1.0,2.0,8.0,1.34,4.27,0.776,2.32,4.0,0.0,1.43,1.42,0.0,1.0,7.0,0.27,0.73,0.063,0.63,0.0,3.0,6.88,13.34,0.16,0.22,0.09,0.48,1.7,0.22,2.1,0.16,0.73,0.82,0.74,2.15,7.65,0.98,2.79,2.74,9.47,0.74,3.29,3.69,F,88.0,66.0,86.0,86.0,94.0,73.0,37.0,88.0,55.0,68.0,58.0
8476923,2025,Damon Severson,CBJ,D,5on5,71,79660.0,1448.0,43.02,6.0,9.0,11.0,26.0,74.0,4.94,38.0,24.0,79.0,18.0,6.0,80.0,65.26,50.16,0.57,0.54,0.54,89772.0,8.0,12.0,12.0,32.0,93.0,39.0,28.0,82.0,86.0,21.07,1.09,1.0,4.0,11.0,0.97,6.37,0.944,3.1,4.0,0.0,0.29,0.59,0.0,0.0,1.0,0.17,0.87,0.191,0.0,0.0,1.0,5.24,18.7,0.08,0.13,0.15,0.37,1.04,0.07,0.54,0.34,1.11,1.13,0.27,1.17,3.34,0.22,2.95,2.27,1.72,1.08,3.57,3.62,D,88.0,77.0,83.0,43.0,78.0,31.0,78.0,38.0,91.0,87.0,87.0
8484158,2025,Easton Cowan,TOR,R,5on5,66,50650.0,1036.0,21.41,8.0,8.0,4.0,20.0,79.0,7.09,72.0,12.0,66.0,15.0,18.0,31.0,32.94,40.56,0.45,0.45,0.44,58256.0,11.0,10.0,8.0,29.0,93.0,72.0,13.0,79.0,32.0,14.71,1.51,2.0,6.0,9.0,2.58,12.7,0.863,3.62,0.0,1.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,12.79,0.12,0.12,0.06,0.3,1.2,0.11,1.09,0.18,1.0,0.47,0.57,1.42,5.62,0.5,2.34,2.88,5.12,0.85,4.69,2.2,F,56.0,49.0,50.0,47.0,21.0,49.0,47.0,56.0,24.0,21.0,15.0
8485251,2025,Kai Uchacz,VGK,C,5on5,3,2073.0,47.0,-0.32,0.0,0.0,0.0,0.0,2.0,0.13,7.0,0.0,1.0,1.0,1.0,3.0,1.12,0.87,0.56,0.41,0.5,2193.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,2.0,3.0,12.18,0.41,0.0,0.0,0.0,0.0,0.07,0.875,0.0,0.0,0.0,0.49,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,11.52,0.0,0.0,0.0,0.0,0.67,0.04,2.33,0.0,0.33,1.0,0.0,0.0,3.47,0.23,1.95,1.51,12.16,0.0,1.74,5.21,F,5.0,9.0,5.0,9.0,5.0,83.0,6.0,97.0,88.0,8.0,58.0
8480860,2025,Kevin Bahl,CGY,D,5on5,76,82244.0,1906.0,9.12,4.0,3.0,8.0,15.0,52.0,2.24,101.0,31.0,80.0,19.0,11.0,71.0,51.33,67.32,0.43,0.47,0.46,100086.0,4.0,4.0,10.0,18.0,57.0,114.0,42.0,90.0,99.0,21.95,0.26,0.0,1.0,0.0,0.01,2.29,1.0,3.03,11.0,1.0,0.0,2.46,0.0,1.0,1.0,0.06,3.32,0.121,0.32,0.0,6.0,7.75,18.04,0.05,0.04,0.11,0.2,0.68,0.03,1.33,0.41,1.05,0.93,0.18,0.66,2.28,0.1,2.25,2.95,4.42,1.36,3.5,3.11,D,51.0,60.0,38.0,10.0,18.0,69.0,90.0,25.0,16.0,36.0,27.0
8483471,2025,Brad Lambert,WPG,C,5on5,25,14110.0,317.0,4.07,3.0,2.0,0.0,5.0,23.0,1.93,22.0,2.0,14.0,3.0,3.0,6.0,8.63,10.93,0.44,0.46,0.47,16209.0,3.0,2.0,1.0,6.0,27.0,22.0,2.0,16.0,6.0,10.81,1.34,0.0,1.0,3.0,0.42,3.06,0.987,1.78,0.0,0.0,0.07,,,,,,,,,,,,9.41,0.12,0.08,0.0,0.2,0.92,0.08,0.88,0.08,0.56,0.24,0.77,1.28,5.87,0.49,2.2,2.79,5.61,0.51,3.57,1.53,F,33.0,69.0,40.0,54.0,20.0,53.0,21.0,29.0,20.0,27.0,33.0
8477932,2025,Aaron Ekblad,FLA,D,5on5,72,72167.0,1544.0,32.07,2.0,7.0,7.0,16.0,73.0,3.16,65.0,15.0,51.0,23.0,12.0,75.0,51.99,52.58,0.5,0.52,0.51,97104.0,4.0,13.0,9.0,26.0,97.0,84.0,20.0,68.0,103.0,22.48,2.01,1.0,4.0,14.0,1.79,17.23,0.885,1.66,20.0,1.0,0.92,2.65,0.0,1.0,1.0,0.19,3.12,0.121,0.31,2.0,2.0,7.16,16.71,0.03,0.1,0.1,0.22,1.01,0.04,0.9,0.21,0.71,1.04,0.1,0.8,3.64,0.16,2.59,2.62,3.24,0.75,2.54,3.74,D,59.0,42.0,54.0,53.0,51.0,54.0,48.0,42.0,59.0,76.0,70.0
8477935,2025,Sam Bennett,FLA,C,5on5,76,61794.0,1323.0,60.97,18.0,12.0,7.0,37.0,137.0,16.61,107.0,18.0,60.0,21.0,11.0,31.0,48.71,48.79,0.5,0.53,0.51,84326.0,26.0,19.0,13.0,58.0,202.0,115.0,25.0,73.0,32.0,18.49,3.11,4.0,13.0,41.0,9.05,36.01,0.919,3.3,1.0,3.0,0.8,0.84,0.0,0.0,5.0,0.33,1.82,0.283,0.0,0.0,1.0,4.34,13.55,0.24,0.16,0.09,0.49,1.8,0.22,1.41,0.24,0.79,0.41,1.05,2.16,7.98,0.97,2.84,2.84,6.23,1.05,3.5,1.81,F,89.0,89.0,86.0,90.0,94.0,57.0,65.0,39.0,55.0,81.0,66.0
8477934,2025,Leon Draisaitl,EDM,C,5on5,65,63941.0,1218.0,90.48,16.0,19.0,8.0,43.0,98.0,11.12,31.0,25.0,83.0,11.0,11.0,13.0,51.57,44.04,0.54,0.53,0.54,84143.0,35.0,40.0,22.0,97.0,186.0,34.0,26.0,106.0,15.0,21.58,3.47,16.0,40.0,65.0,9.69,37.51,0.907,10.65,1.0,0.0,1.02,0.41,0.0,0.0,4.0,0.24,0.6,0.306,0.0,0.0,0.0,3.05,16.4,0.25,0.29,0.12,0.66,1.51,0.17,0.48,0.38,1.28,0.2,0.9,2.42,5.52,0.63,2.9,2.48,1.75,1.41,4.67,0.73,F,97.0,79.0,94.0,45.0,43.0,16.0,86.0,6.0,80.0,81.0,85.0
8479353,2025,Brett Howden,VGK,C,5on5,58,44973.0,985.0,20.78,12.0,3.0,3.0,18.0,56.0,7.72,97.0,12.0,41.0,19.0,16.0,15.0,30.86,26.87,0.53,0.5,0.51,51829.0,12.0,4.0,6.0,22.0,66.0,100.0,13.0,47.0,19.0,14.89,0.65,0.0,3.0,6.0,0.38,3.47,0.948,4.81,3.0,0.0,0.3,0.98,0.0,0.0,1.0,0.16,0.59,0.074,0.0,0.0,1.0,7.81,12.92,0.21,0.05,0.05,0.31,0.97,0.13,1.67,0.21,0.71,0.26,0.96,1.44,4.48,0.62,2.47,2.15,7.76,0.96,3.28,1.2,F,58.0,84.0,51.0,21.0,41.0,67.0,57.0,16.0,74.0,61.0,66.0
8476374,2025,Sean Kuraly,BOS,C,5on5,82,51438.0,1072.0,26.14,5.0,10.0,5.0,20.0,96.0,8.2,84.0,10.0,47.0,6.0,4.0,31.0,33.61,39.07,0.46,0.51,0.51,65580.0,6.0,10.0,6.0,22.0,110.0,87.0,18.0,57.0,47.0,13.33,0.04,0.0,0.0,0.0,0.0,0.07,0.5,0.0,2.0,0.0,1.25,2.61,0.0,0.0,13.0,0.95,1.87,0.07,0.0,0.0,8.0,6.98,10.45,0.06,0.12,0.06,0.24,1.17,0.1,1.02,0.12,0.57,0.38,0.35,1.4,6.72,0.57,2.35,2.73,5.88,0.7,3.29,2.17,F,41.0,29.0,48.0,71.0,30.0,55.0,33.0,54.0,29.0,68.0,66.0
8478840,2025,Will Borgen,NYR,D,5on5,75,69963.0,1587.0,10.23,4.0,4.0,5.0,13.0,65.0,1.87,99.0,17.0,57.0,17.0,11.0,81.0,40.25,46.89,0.46,0.46,0.46,81188.0,5.0,5.0,5.0,15.0,69.0,111.0,17.0,58.0,99.0,18.04,0.03,0.0,0.0,0.0,0.0,0.42,1.0,0.0,2.0,0.0,0.0,2.04,0.0,0.0,2.0,0.14,1.48,0.073,0.0,0.0,0.0,7.34,15.55,0.05,0.05,0.07,0.17,0.87,0.02,1.32,0.23,0.76,1.08,0.21,0.67,3.34,0.1,2.07,2.41,5.09,0.87,2.93,4.17,D,40.0,67.0,40.0,43.0,18.0,78.0,61.0,58.0,31.0,28.0,27.0
8478450,2025,Parker Wotherspoon,PIT,D,5on5,80,83290.0,1495.0,36.55,2.0,10.0,13.0,25.0,59.0,2.11,136.0,23.0,110.0,16.0,12.0,87.0,58.94,59.92,0.5,0.52,0.51,96824.0,3.0,12.0,15.0,30.0,70.0,162.0,26.0,118.0,112.0,20.17,0.06,0.0,0.0,1.0,0.01,0.26,0.634,0.0,3.0,0.0,1.97,2.21,0.0,2.0,7.0,0.2,1.6,0.099,0.68,0.0,2.0,4.91,17.35,0.02,0.12,0.16,0.31,0.74,0.03,1.7,0.29,1.38,1.09,0.09,1.08,2.55,0.09,2.55,2.59,5.88,0.99,4.75,3.76,D,80.0,40.0,77.0,17.0,14.0,84.0,73.0,43.0,59.0,76.0,70.0
8480887,2025,Jordan Harris,BOS,D,5on5,8,6728.0,140.0,4.15,1.0,1.0,1.0,3.0,11.0,0.48,2.0,1.0,6.0,0.0,0.0,4.0,4.01,3.54,0.53,0.55,0.57,7631.0,1.0,1.0,1.0,3.0,12.0,5.0,1.0,6.0,5.0,15.9,0.05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.63,0.382,0.0,0.0,0.0,4.96,14.02,0.12,0.12,0.12,0.38,1.38,0.06,0.25,0.12,0.75,0.5,0.54,1.61,5.89,0.26,2.15,1.89,1.07,0.54,3.21,2.14,D,90.0,96.0,94.0,94.0,88.0,16.0,28.0,5.0,76.0,90.0,94.0
8482803,2025,Olen Zellweger,ANA,D,5on5,76,67801.0,1446.0,35.92,5.0,7.0,5.0,17.0,103.0,6.27,26.0,15.0,60.0,15.0,16.0,75.0,54.97,49.28,0.53,0.53,0.53,77411.0,7.0,7.0,8.0,22.0,119.0,33.0,19.0,64.0,85.0,16.98,0.76,1.0,3.0,6.0,1.13,6.34,0.943,3.1,1.0,2.0,0.39,0.84,0.0,0.0,4.0,0.17,0.93,0.137,0.0,0.0,1.0,5.49,14.87,0.07,0.09,0.07,0.22,1.36,0.08,0.34,0.2,0.79,0.99,0.27,0.9,5.47,0.33,2.92,2.62,1.38,0.8,3.19,3.98,D,59.0,77.0,65.0,89.0,96.0,23.0,54.0,51.0,76.0,82.0,82.0
8479591,2025,Michael Eyssimont,BOS,C,5on5,56,33908.0,767.0,22.82,7.0,3.0,3.0,13.0,99.0,7.06,52.0,2.0,36.0,13.0,15.0,21.0,22.91,23.95,0.49,0.51,0.51,36656.0,8.0,5.0,5.0,18.0,109.0,54.0,4.0,37.0,21.0,10.91,0.63,1.0,4.0,10.0,1.28,3.61,0.935,6.84,0.0,0.0,0.43,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,10.09,0.12,0.05,0.05,0.23,1.77,0.13,0.93,0.04,0.64,0.38,0.74,1.38,10.51,0.75,2.43,2.54,5.52,0.21,3.82,2.23,F,39.0,66.0,47.0,99.0,68.0,52.0,13.0,56.0,48.0,68.0,66.0
